Timestamp,Air Temperature,Wind Speed,Wind Gust,Wind Direction,Relative Humidity,Daily Rain,Rain Rate,Solar Radiation,Barometric Pressure,Site
1/1/2016 7:30,25.43,5.63,7.92,313.2,95,3.05,0,36.17,NA,STRI
1/1/2016 7:45,25.64,6.2,8.15,314.5,94.6,3.05,0,79.25,NA,STRI
1/1/2016 8:00,26.02,7.35,10.35,311.7,93,3.05,0,130.45,NA,STRI
1/1/2016 8:15,26.2,6.03,10,316.6,92.5,3.05,0,101.45,NA,STRI
1/1/2016 8:30,26.28,8.66,12.15,312.4,91,3.05,0,137.05,NA,STRI
1/1/2016 8:45,26.36,7.43,11.42,306,91.1,3.05,0,166.8,NA,STRI
1/1/2016 9:00,26.41,6.9,10.35,318.2,89.7,3.3,1.016,197.6,NA,STRI
1/1/2016 9:15,26.51,7.54,12.08,322.5,89.5,3.3,0,275.6,NA,STRI
1/1/2016 9:30,26,7.03,12.01,311.9,90.9,3.3,0,320.95,NA,STRI
1/1/2016 9:45,26.74,8.63,12.78,305.1,86.6,3.3,0,507.35,NA,STRI
1/1/2016 10:00,27.08,10.47,15.02,300.3,86.4,3.3,0,618.2,NA,STRI
1/1/2016 10:15,27.02,11.35,14.32,297.9,84.2,3.3,0,514.75,NA,STRI
1/1/2016 10:30,27.04,10,13,296.5,85.2,3.3,0,590.35,NA,STRI
1/1/2016 10:45,27.29,7.68,10.74,295.9,87,3.3,0,249.3,NA,STRI
1/1/2016 11:00,27.73,9.25,12.8,316.8,84.1,3.3,0,321.95,NA,STRI
1/1/2016 11:15,27.7,8.37,13.3,299.7,83.5,3.3,0,737.3,NA,STRI
1/1/2016 11:30,27.71,10.02,11.99,288.2,83.2,3.3,0,809,NA,STRI
1/1/2016 11:45,27.87,10.77,14.45,290.7,82.9,3.3,0,823.5,NA,STRI
1/1/2016 12:00,28.32,11.34,14.91,298.7,81.7,3.3,0,764.3,NA,STRI
1/1/2016 12:15,28.5,11.67,14.99,302.5,81.2,3.3,0,878,NA,STRI
1/1/2016 12:30,29.39,8.34,12.25,328.4,77.5,3.56,1.016,845.5,NA,STRI
1/1/2016 12:45,29.16,10.71,15.78,311.6,76.1,3.56,0,558.95,NA,STRI
1/1/2016 13:00,29.2,9.54,14.99,315.9,76.7,3.56,0,644.1,NA,STRI
1/1/2016 13:15,29.53,9.07,14.62,336.7,74.7,3.56,0,574.65,NA,STRI
1/1/2016 13:30,29.73,8.44,14.34,326.6,73.7,3.56,0,802.9,NA,STRI
1/1/2016 13:45,29.6,10.82,16.37,325.1,74.1,3.56,0,793.55,NA,STRI
1/1/2016 14:00,29.94,9.61,16.81,347.2,72.9,3.56,0,744.7,NA,STRI
1/1/2016 14:15,30.07,8.95,14.78,345.6,73.2,3.56,0,731.2,NA,STRI
1/1/2016 14:30,30.11,9.41,16.11,337.2,73.4,3.56,0,701.35,NA,STRI
1/1/2016 14:45,29.86,10.88,15.98,340.6,74.1,3.56,0,634.45,NA,STRI
1/1/2016 15:00,29.74,10.31,14.65,346.9,75.5,3.56,0,497,NA,STRI
1/1/2016 15:15,29.65,11.77,17.67,333.9,76,3.56,0,482.2,NA,STRI
1/1/2016 15:30,29.42,12.28,16.42,326.4,77.5,3.56,0,618.6,NA,STRI
1/1/2016 15:45,29.59,10.86,16.53,329.4,77,3.56,0,508.45,NA,STRI
1/1/2016 16:00,29.82,9.51,14.47,333.9,77,3.56,0,367.9,NA,STRI
1/1/2016 16:15,29.28,8.54,15.28,339.8,80,3.56,0,250.3,NA,STRI
1/1/2016 16:30,28.22,6.35,11.2,14.3,82,3.56,0,164.95,NA,STRI
1/1/2016 16:45,27.96,5.93,10.1,5.3,81.7,3.56,0,201.55,NA,STRI
1/1/2016 17:00,28.07,5.58,9.38,6.4,79.9,3.56,0,115.6,NA,STRI
1/1/2016 17:15,27.87,5.54,10.1,2.2,78.7,3.56,0,85.9,NA,STRI
1/1/2016 17:30,27.69,4.49,8.68,352.2,81,3.56,0,75.83,NA,STRI
1/1/2016 17:45,27.81,3.11,5.33,352.8,81.6,3.56,0,67.11,NA,STRI
1/1/2016 18:00,27.55,4.19,8.18,5.2,81.8,3.56,0,43.82,NA,STRI
1/1/2016 18:15,27.36,3.97,6.67,3.4,83.2,3.56,0,12.08,NA,STRI
1/1/2016 18:30,27.14,3.05,5.31,6.1,84.9,3.56,0,2.69,NA,STRI
1/1/2016 18:45,27.02,3.78,8.94,25.6,86.3,3.56,0,0.37,NA,STRI
1/1/2016 19:00,27.03,3.52,7.8,15.2,84.6,3.56,0,0,NA,STRI
1/1/2016 19:15,26.73,2.99,4.76,343.7,87.7,4.32,3.048,0.5,NA,STRI
1/1/2016 19:30,25.96,4.64,10.59,325.5,91.6,4.32,0,0.38,NA,STRI
1/1/2016 19:45,25.44,2.8,4.23,352,91.2,4.32,0,0,NA,STRI
1/1/2016 20:00,25.58,2.04,3.64,327.7,93.8,4.32,0,0,NA,STRI
1/1/2016 20:15,25.74,0.9,1.86,339.6,95.1,4.32,0,0,NA,STRI
1/1/2016 20:30,25.87,1.91,4.84,299.9,95.9,4.32,0,0,NA,STRI
1/1/2016 20:45,26.62,4.45,6.29,275.3,91.9,4.32,0,0,NA,STRI
1/1/2016 21:00,26.36,8.12,12.37,283.5,91,4.32,0,0,NA,STRI
1/1/2016 21:15,26.32,9.66,14.91,277.8,89.8,4.32,0,0,NA,STRI
1/1/2016 21:30,25.81,11.36,14.79,292.3,91,4.32,0,0,NA,STRI
1/1/2016 21:45,25.5,10.29,14.32,290.2,91.9,4.32,0,0.01,NA,STRI
1/1/2016 22:00,25.26,12.05,14.65,274.4,92.6,4.32,0,0,NA,STRI
1/1/2016 22:15,25.25,12.6,16.44,270.2,91.3,4.32,0,0.11,NA,STRI
1/1/2016 22:30,25.05,10.66,16.29,283.7,93.1,4.57,1.016,0.34,NA,STRI
1/1/2016 22:45,25.47,8.06,9.8,271.1,91.9,4.57,0,0,NA,STRI
1/1/2016 23:00,25.72,8.41,11.12,273.5,89.9,4.57,0,0,NA,STRI
1/1/2016 23:15,25.69,7.68,9.56,286.4,90.8,4.57,0,0,NA,STRI
1/1/2016 23:30,25.71,7.93,10.39,281.6,91.1,4.57,0,0,NA,STRI
1/1/2016 23:45,25.82,6.79,9.1,294.9,91.6,4.57,0,0,NA,STRI
1/2/2016 0:00,25.57,4.88,6.73,308.6,93.1,0,0,0,NA,STRI
1/2/2016 0:15,25.41,5.8,8.85,307.4,93.6,0,0,0.16,NA,STRI
1/2/2016 0:30,25.34,5.77,9.36,309,93.6,0,0,0.02,NA,STRI
1/2/2016 0:45,25.36,6.66,10.41,308.1,92.9,0,0,0,NA,STRI
1/2/2016 1:00,25.37,6.72,9.36,310.9,92.1,0,0,0,NA,STRI
1/2/2016 1:15,25.12,4.9,8.68,309.9,93.8,0,0,0,NA,STRI
1/2/2016 1:30,25.14,5.75,8.84,319.2,93.4,0,0,0,NA,STRI
1/2/2016 1:45,24.94,5.25,6.99,322.9,94,0,0,0,NA,STRI
1/2/2016 2:00,24.92,5.77,8.11,323.1,93.6,0,0,0,NA,STRI
1/2/2016 2:15,25.37,9.31,15.15,302.6,90.3,0,0,0.02,NA,STRI
1/2/2016 2:30,25.5,11.13,14.1,298.1,87.7,0,0,0.01,NA,STRI
1/2/2016 2:45,25.3,7.26,11.99,312.5,86.7,0,0,0.01,NA,STRI
1/2/2016 3:00,25.1,6.01,9.31,314.3,86.4,0,0,0,NA,STRI
1/2/2016 3:15,24.96,5.8,7.56,320.7,86.9,0,0,0,NA,STRI
1/2/2016 3:30,24.96,4.86,6.9,315.5,88.3,0,0,0,NA,STRI
1/2/2016 3:45,24.85,4.01,6.2,323.1,89.3,0,0,0,NA,STRI
1/2/2016 4:00,24.67,5.14,6.88,320,90.6,0,0,0,NA,STRI
1/2/2016 4:15,25.07,5.77,7.43,315.5,88.2,0,0,0,NA,STRI
1/2/2016 4:30,25.28,6.27,8.77,319.8,87.2,0,0,0,NA,STRI
1/2/2016 4:45,24.93,5.9,8.97,325.1,89,0,0,0,NA,STRI
1/2/2016 5:00,24.95,5.23,7.98,315.8,87.4,0,0,0,NA,STRI
1/2/2016 5:15,24.79,5.72,7.32,319.6,87.6,0,0,0,NA,STRI
1/2/2016 5:30,24.64,5.36,7.23,317.2,88,0,0,0,NA,STRI
1/2/2016 5:45,24.65,5.41,6.84,315.9,87.6,0,0,0,NA,STRI
1/2/2016 6:00,24.55,4.7,6.03,316.6,88.9,0,0,0,NA,STRI
1/2/2016 6:15,24.62,4.69,7.48,320.4,89.1,0,0,0,NA,STRI
1/2/2016 6:30,24.47,5.55,7.28,319.3,89.2,0,0,0.08,NA,STRI
1/2/2016 6:45,24.6,5.79,7.82,317.8,87.5,0,0,1.75,NA,STRI
1/2/2016 7:00,24.56,5.24,6.73,318.3,88.1,0,0,6.52,NA,STRI
1/2/2016 7:15,24.69,6.16,8.2,325.6,87.4,0,0,22.61,NA,STRI
1/2/2016 7:30,25.08,6.59,8.59,325.4,84.4,0,0,77.15,NA,STRI
1/2/2016 7:45,25.66,6.24,8,321.6,82,0,0,126.85,NA,STRI
1/2/2016 8:00,25.98,6.87,9.27,318.3,80,0,0,180.75,NA,STRI
1/2/2016 8:15,26.29,7.13,9.36,324.9,78.4,0,0,237.2,NA,STRI
1/2/2016 8:30,26.31,6.39,9.67,318.5,78.1,0,0,298.25,NA,STRI
1/2/2016 8:45,27.12,5.82,7.93,323.4,77.5,0,0,415.7,NA,STRI
1/2/2016 9:00,26.76,6.57,11.16,304,80.1,0,0,516.25,NA,STRI
1/2/2016 9:15,27.01,8,11.36,307.4,77.1,0,0,493.9,NA,STRI
1/2/2016 9:30,26.78,9.85,13.53,302,76.4,0,0,456.2,NA,STRI
1/2/2016 9:45,27.13,8.63,11.79,319.3,75.5,0,0,464.2,NA,STRI
1/2/2016 10:00,27.06,8.39,12.32,304.4,76.2,0,0,443.95,NA,STRI
1/2/2016 10:15,27.57,7.65,10.52,315.8,75,0,0,492.05,NA,STRI
1/2/2016 10:30,28.38,6.79,11.31,322.9,73.3,0,0,712.05,NA,STRI
1/2/2016 10:45,28.83,8.77,14.56,322.4,72.8,0,0,740.5,NA,STRI
1/2/2016 11:00,28.16,8.53,13.2,328,75.3,0,0,350.1,NA,STRI
1/2/2016 11:15,28.05,9.97,14.52,325.2,76.9,0,0,559.55,NA,STRI
1/2/2016 11:30,27.78,13.31,19.49,333.2,78.8,0,0,497.1,NA,STRI
1/2/2016 11:45,27.98,9.97,15.21,331.5,78.7,0,0,562.2,NA,STRI
1/2/2016 12:00,27.48,10.2,15.06,323.7,78.9,0,0,464.05,NA,STRI
1/2/2016 12:15,27.76,7.59,11.66,322.3,75.7,0,0,448.9,NA,STRI
1/2/2016 12:30,28.44,10.02,15.58,359.2,71,0,0,583.6,NA,STRI
1/2/2016 12:45,28.36,9.72,16.35,335.6,69.3,0,0,468.65,NA,STRI
1/2/2016 13:00,27.69,8.79,12.25,330.5,74,0,0,246.45,NA,STRI
1/2/2016 13:15,27.1,6.7,10.3,323.5,81.7,0,0,277,NA,STRI
1/2/2016 13:30,27.7,6.01,9.41,331.9,79.6,0,0,361.65,NA,STRI
1/2/2016 13:45,28.73,8.97,16.68,321.7,73.7,0,0,592.8,NA,STRI
1/2/2016 14:00,28.18,9.24,13.48,318.7,74.2,0,0,263.45,NA,STRI
1/2/2016 14:15,27.93,7.63,11.05,320.4,77.8,0,0,277.45,NA,STRI
1/2/2016 14:30,27.63,7.4,11.13,333.6,81.5,0,0,138.75,NA,STRI
1/2/2016 14:45,27.63,5.62,9.63,333.9,82.7,0,0,199.7,NA,STRI
1/2/2016 15:00,28.12,7.29,13.9,327.8,79.8,0,0,292.2,NA,STRI
1/2/2016 15:15,28.33,8.7,12.98,324.6,75.2,0,0,382.4,NA,STRI
1/2/2016 15:30,28.35,8.56,12.47,319.2,77.2,0,0,341.95,NA,STRI
1/2/2016 15:45,28.18,8.37,11.66,325.3,77.8,0,0,317.05,NA,STRI
1/2/2016 16:00,27.83,7.99,10.83,322.4,81.4,0,0,295,NA,STRI
1/2/2016 16:15,27.84,6.95,10.92,324,80.9,0,0,182.05,NA,STRI
1/2/2016 16:30,27.74,5.9,8.13,326.2,81.1,0,0,181.6,NA,STRI
1/2/2016 16:45,27.8,6.31,8.9,309.8,79.5,0,0,237.85,NA,STRI
1/2/2016 17:00,28.64,6.8,9.38,312.6,75.7,0,0,341,NA,STRI
1/2/2016 17:15,28.58,5.93,8.79,324.9,78.5,0,0,178.7,NA,STRI
1/2/2016 17:30,28.48,3.77,7.28,326.2,80,0,0,136.15,NA,STRI
1/2/2016 17:45,29.72,1.43,2.92,323.7,76,0,0,113.7,NA,STRI
1/2/2016 18:00,29.22,2.53,5.04,0.1,77.6,0,0,49.48,NA,STRI
1/2/2016 18:15,27.98,2.99,7.03,341.5,82.3,0,0,17.99,NA,STRI
1/2/2016 18:30,27.35,5.45,8.15,319.7,84.3,0,0,3.32,NA,STRI
1/2/2016 18:45,27.17,6.14,9.6,313.5,84.7,0,0,0.43,NA,STRI
1/2/2016 19:00,27.08,5.16,7.65,311.8,83.9,0,0,0,NA,STRI
1/2/2016 19:15,26.96,5.28,7.41,315.6,84.5,0,0,0,NA,STRI
1/2/2016 19:30,26.99,6.54,9.64,318.2,83.5,0,0,0,NA,STRI
1/2/2016 19:45,26.98,6.74,8.99,315.4,83.8,0,0,0,NA,STRI
1/2/2016 20:00,26.99,6.13,8.55,312.2,83.4,0,0,0,NA,STRI
1/2/2016 20:15,26.92,5.59,8.29,320.5,84.1,0,0,0,NA,STRI
1/2/2016 20:30,26.83,5.5,8.02,314.9,84.9,0,0,0,NA,STRI
1/2/2016 20:45,26.8,4.81,6.23,314.5,85,0,0,0,NA,STRI
1/2/2016 21:00,26.74,4.39,6.05,316.4,85.4,0,0,0,NA,STRI
1/2/2016 21:15,26.77,6.23,9.51,305.4,85,0,0,0,NA,STRI
1/2/2016 21:30,26.55,6.34,8.97,312.2,85.3,0,0,0,NA,STRI
1/2/2016 21:45,26.34,4.66,6.73,317.2,86,0,0,0,NA,STRI
1/2/2016 22:00,26.14,4.51,7.06,311.2,86.9,0,0,0,NA,STRI
1/2/2016 22:15,26.03,4.91,6.64,310.2,88.1,0,0,0,NA,STRI
1/2/2016 22:30,25.99,5.08,7.63,318.6,88.6,0,0,0,NA,STRI
1/2/2016 22:45,25.89,5.2,6.99,314,89.1,0,0,0,NA,STRI
1/2/2016 23:00,26.04,5.1,7.28,318.2,88.3,0,0,0,NA,STRI
1/2/2016 23:15,26.04,4.29,6.07,323.3,88.5,0,0,0,NA,STRI
1/2/2016 23:30,25.85,4.53,5.7,322.8,89.3,0,0,0,NA,STRI
1/2/2016 23:45,25.67,4.36,5.41,320.8,90.3,0,0,0,NA,STRI
1/3/2016 0:00,25.65,4.81,6.86,330.2,90.6,0,0,0,NA,STRI
1/3/2016 0:15,25.68,5.09,6.93,320.5,90.1,0,0,0,NA,STRI
1/3/2016 0:30,25.69,5.08,6.57,325.7,89.5,0,0,0,NA,STRI
1/3/2016 0:45,25.68,4.65,6.34,334.1,89.1,0,0,0,NA,STRI
1/3/2016 1:00,25.58,4.6,5.98,324.5,89.3,0,0,0,NA,STRI
1/3/2016 1:15,25.42,3.29,4.56,21.5,88.9,0,0,0,NA,STRI
1/3/2016 1:30,25.31,2.94,4.36,345.4,89.1,0,0,0,NA,STRI
1/3/2016 1:45,25.32,2.86,4.3,349,88.9,0,0,0,NA,STRI
1/3/2016 2:00,25.26,3.76,6.42,16.4,88.1,0,0,0,NA,STRI
1/3/2016 2:15,25.33,4.66,6.34,357.1,88.5,0.25,1.016,0.27,NA,STRI
1/3/2016 2:30,24.85,3.22,5.15,342.1,91.7,0.51,1.016,0.71,NA,STRI
1/3/2016 2:45,24.36,3.99,6.38,359.2,93.9,0.51,0,0.67,NA,STRI
1/3/2016 3:00,24.38,2.88,4.08,331.6,95.4,0.76,1.016,0.5,NA,STRI
1/3/2016 3:15,24.29,2.65,4.23,338.4,95.7,0.76,0,0.58,NA,STRI
1/3/2016 3:30,24.46,2.95,5,321.7,95.3,0.76,0,0.13,NA,STRI
1/3/2016 3:45,24.62,2.79,5.39,325,93.6,0.76,0,0,NA,STRI
1/3/2016 4:00,24.7,4.31,6.2,323,92.6,0.76,0,0,NA,STRI
1/3/2016 4:15,24.82,3.5,4.98,320.1,92.2,0.76,0,0,NA,STRI
1/3/2016 4:30,24.99,3.62,5.13,313.8,91.5,0.76,0,0,NA,STRI
1/3/2016 4:45,25.18,4.04,5.08,303.5,90.6,0.76,0,0,NA,STRI
1/3/2016 5:00,25.1,3.88,5.52,319.3,90.5,0.76,0,0,NA,STRI
1/3/2016 5:15,24.83,3.68,4.91,311.6,90.6,0.76,0,0,NA,STRI
1/3/2016 5:30,24.86,2.7,4.19,347.9,89.7,0.76,0,0,NA,STRI
1/3/2016 5:45,24.44,3.04,4.6,351.5,90.3,0.76,0,0,NA,STRI
1/3/2016 6:00,24.4,2.46,3.57,331.2,92.5,0.76,0,0,NA,STRI
1/3/2016 6:15,24.54,2.87,4.12,318.9,92.5,0.76,0,0,NA,STRI
1/3/2016 6:30,25.02,4.35,5.65,319.3,88.2,0.76,0,0,NA,STRI
1/3/2016 6:45,24.93,4.35,6.05,334.7,89.1,0.76,0,1.23,NA,STRI
1/3/2016 7:00,25.06,5,6.86,317.5,86.8,0.76,0,6.92,NA,STRI
1/3/2016 7:15,25.2,4.91,6.16,328.6,85.9,0.76,0,20.73,NA,STRI
1/3/2016 7:30,25.15,4.17,5.59,317.2,85.9,0.76,0,35.3,NA,STRI
1/3/2016 7:45,25.8,5.15,6.71,329.4,82.8,0.76,0,127.35,NA,STRI
1/3/2016 8:00,26.41,5.52,7.26,323.2,78.7,0.76,0,156.05,NA,STRI
1/3/2016 8:15,26.29,5.03,7.02,310.9,79.2,0.76,0,221.6,NA,STRI
1/3/2016 8:30,26.63,5.92,8.15,302.7,78.3,0.76,0,259.2,NA,STRI
1/3/2016 8:45,26.81,6.88,8.33,290.5,77.6,0.76,0,332.25,NA,STRI
1/3/2016 9:00,26.96,7.23,8.71,288.2,75.2,0.76,0,411,NA,STRI
1/3/2016 9:15,27.09,6.42,7.96,288,75.8,0.76,0,462.85,NA,STRI
1/3/2016 9:30,27.04,6.36,7.5,291,77.2,0.76,0,512.8,NA,STRI
1/3/2016 9:45,27.31,6.17,7.87,282.9,76.2,0.76,0,558.6,NA,STRI
1/3/2016 10:00,27.64,6.59,10.59,279.9,76.6,0.76,0,655.85,NA,STRI
1/3/2016 10:15,27.89,9.29,11.29,293.7,75.4,0.76,0,604.55,NA,STRI
1/3/2016 10:30,28.04,7.34,10.3,299.7,74.1,0.76,0,575.7,NA,STRI
1/3/2016 10:45,27.97,7.85,9.51,283.2,74.7,0.76,0,724.25,NA,STRI
1/3/2016 11:00,28.12,8.71,10.94,283.7,75,0.76,0,749.2,NA,STRI
1/3/2016 11:15,28.19,9.28,11.33,287.7,75.8,0.76,0,775.9,NA,STRI
1/3/2016 11:30,28.53,7.05,10.92,303,75.4,0.76,0,795.25,NA,STRI
1/3/2016 11:45,29.08,6.87,9.73,308.9,71.9,0.76,0,761.4,NA,STRI
1/3/2016 12:00,29.27,6.45,9.47,320.6,70.5,0.76,0,828,NA,STRI
1/3/2016 12:15,29.44,7.08,9.71,322.7,69.5,0.76,0,838.5,NA,STRI
1/3/2016 12:30,29.25,7.58,11.97,303.1,69.7,0.76,0,839.5,NA,STRI
1/3/2016 12:45,29.61,8.16,11.99,327.4,68.4,0.76,0,540.3,NA,STRI
1/3/2016 13:00,29.77,8.47,12.05,328.6,67.2,0.76,0,640.95,NA,STRI
1/3/2016 13:15,29.55,6.93,10.43,323.9,69.6,0.76,0,732.75,NA,STRI
1/3/2016 13:30,30.16,7.38,10.79,348.2,66.6,0.76,0,815.5,NA,STRI
1/3/2016 13:45,29.66,7.15,9.87,315.1,69.9,0.76,0,800.6,NA,STRI
1/3/2016 14:00,29.62,6.97,9.93,317.3,70.1,0.76,0,778.65,NA,STRI
1/3/2016 14:15,29.78,7.98,10.1,321.6,69.3,0.76,0,754.55,NA,STRI
1/3/2016 14:30,30.18,7.39,11.29,337.6,68.3,0.76,0,724.7,NA,STRI
1/3/2016 14:45,30.6,6.9,11.62,339.9,66.2,0.76,0,691.8,NA,STRI
1/3/2016 15:00,30.32,6.92,9.64,343.5,67.6,0.76,0,655.45,NA,STRI
1/3/2016 15:15,30.73,7.69,11.05,341.3,65.5,0.76,0,617,NA,STRI
1/3/2016 15:30,30.9,7.38,10.52,337.9,66.3,0.76,0,577.3,NA,STRI
1/3/2016 15:45,30.82,7.46,11.27,342.2,67.3,0.76,0,530.75,NA,STRI
1/3/2016 16:00,30.32,8.92,12.56,340.3,68.9,0.76,0,484.05,NA,STRI
1/3/2016 16:15,30.6,8.48,11.55,339.8,70.4,0.76,0,432.25,NA,STRI
1/3/2016 16:30,30.56,7.9,12.17,341.9,72.1,0.76,0,379.25,NA,STRI
1/3/2016 16:45,30.41,7.98,11.12,334.7,73.1,0.76,0,322.95,NA,STRI
1/3/2016 17:00,31.22,5.82,10.89,354.2,70.7,0.76,0,268.6,NA,STRI
1/3/2016 17:15,31.36,5.41,9.14,344.4,70.2,0.76,0,215.85,NA,STRI
1/3/2016 17:30,30.8,5.28,9.18,346.4,72.4,0.76,0,150.75,NA,STRI
1/3/2016 17:45,29.97,4.93,8.94,355.2,75.1,0.76,0,74.03,NA,STRI
1/3/2016 18:00,28.18,5.95,9.45,337.6,82.5,0.76,0,14.15,NA,STRI
1/3/2016 18:15,27.55,3.3,5.52,334.5,86,0.76,0,6.95,NA,STRI
1/3/2016 18:30,27.23,2.28,5.31,337.2,88.1,0.76,0,2.72,NA,STRI
1/3/2016 18:45,27.02,1.74,3.38,318.7,89.1,0.76,0,0.36,NA,STRI
1/3/2016 19:00,26.79,2.08,3.4,355.7,89.9,0.76,0,0,NA,STRI
1/3/2016 19:15,26.59,1.36,2.61,331.1,90.7,0.76,0,0.01,NA,STRI
1/3/2016 19:30,26.74,1.66,3.31,297.6,90.8,0.76,0,0,NA,STRI
1/3/2016 19:45,26.68,1.09,2.59,338.6,91.2,0.76,0,0,NA,STRI
1/3/2016 20:00,26.58,1.79,3.62,343.7,91.7,0.76,0,0,NA,STRI
1/3/2016 20:15,26.35,0.53,1.75,333.4,92.5,0.76,0,0,NA,STRI
1/3/2016 20:30,26.35,0.71,1.86,324.7,93.1,0.76,0,0,NA,STRI
1/3/2016 20:45,26.16,1.82,3.6,341.3,93.7,0.76,0,0,NA,STRI
1/3/2016 21:00,26.08,0.89,2.3,346,93.9,0.76,0,0,NA,STRI
1/3/2016 21:15,26.14,2.15,3.57,340.6,94,0.76,0,0,NA,STRI
1/3/2016 21:30,26.34,2.89,4.52,321,94.1,0.76,0,0,NA,STRI
1/3/2016 21:45,26.55,3.39,5.65,311.9,93.8,0.76,0,0,NA,STRI
1/3/2016 22:00,26.83,4.26,7.39,305.5,92.3,0.76,0,0,NA,STRI
1/3/2016 22:15,26.83,4.44,6.56,323.3,91.8,0.76,0,0,NA,STRI
1/3/2016 22:30,26.66,4.25,6.31,319.9,92.5,0.76,0,0,NA,STRI
1/3/2016 22:45,26.75,4.16,6.44,318.4,92,0.76,0,0,NA,STRI
1/3/2016 23:00,26.6,3.35,5.28,337.4,92.1,0.76,0,0,NA,STRI
1/3/2016 23:15,26.34,2.86,4.34,332.7,93.1,0.76,0,0,NA,STRI
1/3/2016 23:30,26.25,3.38,4.45,325.1,93.5,0.76,0,0,NA,STRI
1/3/2016 23:45,26.23,3.05,4.17,308.7,93.5,0.76,0,0,NA,STRI
1/4/2016 0:00,26.23,3.94,6.2,314.1,93.3,0,0,0,NA,STRI
1/4/2016 0:15,26.43,5.13,8.25,311.5,92.2,0,0,0,NA,STRI
1/4/2016 0:30,26.63,5.09,7.93,319.5,90.9,0,0,0,NA,STRI
1/4/2016 0:45,26.51,3.9,5.52,312.7,91.9,0,0,0,NA,STRI
1/4/2016 1:00,26.42,4.58,5.97,317.3,92.1,0,0,0,NA,STRI
1/4/2016 1:15,26.37,4.67,7.76,316.9,91.8,0,0,0,NA,STRI
1/4/2016 1:30,26.16,4.28,5.64,310.9,92.3,0,0,0,NA,STRI
1/4/2016 1:45,25.98,4.49,5.83,319.4,92.7,0,0,0,NA,STRI
1/4/2016 2:00,25.93,4.45,6.23,310.8,92.4,0,0,0,NA,STRI
1/4/2016 2:15,25.89,3.55,5.06,321.3,92.4,0,0,0,NA,STRI
1/4/2016 2:30,25.68,3.59,5.24,320.6,93.3,0,0,0,NA,STRI
1/4/2016 2:45,25.73,3.78,4.91,309.8,92.8,0,0,0,NA,STRI
1/4/2016 3:00,25.7,3.59,4.84,307.9,93,0,0,0,NA,STRI
