Timestamp,Temperature,Specific Conductivity,Conductivity,Salinity,Dissolved Oxygen,Dissolved Oxygen 2,Pressure,Depth,pH,Turbidity,Chlorophyll,Chlorophyll 2,BGA-PE,BGA-PE 2,FDOM,FDOM 2,Battery,Site
1/1/2017 1:30,4.460000038,24.23949051,14.72999954,14.48974419,102.4,12.03418064,1.2,0.83,8.16,4.12,5.2,18.7,10.3,24,6.2,16.01,4.6,SERC
1/1/2017 1:36,4.46999979,24.23187447,14.72999954,14.48535442,102.3,12.01975155,1.2,0.83,8.16,4.17,5,18.1,10.1,24,6.2,15.97,4.6,SERC
1/1/2017 1:42,4.46999979,24.23187447,14.72999954,14.48535442,102.3,12.01975155,1.2,0.83,8.17,4.12,5.2,19,11,26,6.1,15.88,4.6,SERC
1/1/2017 1:48,4.46999979,24.23187447,14.72999954,14.48535442,102.3,12.01975155,1.2,0.84,8.17,4.12,4.8,17.5,10.1,24,6.1,15.82,4.6,SERC
1/1/2017 1:54,4.460000038,24.22303581,14.72000027,14.47907925,102.2,12.01153564,1.2,0.84,8.17,4.19,5.1,18.5,10.7,25,6.1,15.85,4.6,SERC
1/1/2017 2:00,4.440000057,24.23827362,14.72000027,14.48785973,102.2,12.01688671,1.2,0.84,8.16,4.06,5.1,18.6,11.2,27,6.1,15.91,4.6,SERC
1/1/2017 2:06,4.420000076,24.23705101,14.71000004,14.48596954,102.2,12.02310467,1.2,0.84,8.17,4.09,5.4,19.5,10.7,25,6.1,15.86,4.6,SERC
1/1/2017 2:12,4.409999847,24.24468231,14.71000004,14.49036407,102.1,12.01401711,1.2,0.84,8.16,4.13,5.2,18.9,10.5,25,6.1,15.95,4.6,SERC
1/1/2017 2:18,4.400000095,24.2358284,14.69999981,14.4840765,102.1,12.0175581,1.21,0.84,8.16,3.99,4.6,16.8,10.3,24,6.1,15.95,4.6,SERC
1/1/2017 2:24,4.420000076,24.23705101,14.71000004,14.48596954,102,11.99957657,1.21,0.84,8.16,4.07,5.1,18.6,10.9,26,6.1,15.88,4.6,SERC
1/1/2017 2:30,4.389999866,24.24346352,14.69999981,14.48847198,101.9,11.9966917,1.21,0.84,8.16,3.97,5.4,19.7,9.9,23,6.1,15.93,4.6,SERC
1/1/2017 2:36,4.400000095,24.25231552,14.71000004,14.49476051,102,12.00492573,1.21,0.84,8.16,3.95,5.4,19.7,10.2,24,6.2,15.99,4.6,SERC
1/1/2017 2:42,4.420000076,24.25352859,14.72000027,14.49664783,102.1,12.01047897,1.21,0.84,8.16,4.09,5.4,19.6,11.1,26,6.1,15.81,4.6,SERC
1/1/2017 2:48,4.409999847,24.26116371,14.72000027,14.50104523,102,12.0013895,1.21,0.84,8.16,4.06,5.7,20.6,12,28,6.1,15.84,4.6,SERC
1/1/2017 2:54,4.409999847,24.26116371,14.72000027,14.50104523,101.9,11.98962402,1.21,0.84,8.16,4.01,5.7,20.5,12.3,29,6.1,15.79,4.6,SERC
1/1/2017 3:00,4.389999866,24.2764492,14.72000027,14.50984669,101.9,11.99496937,1.21,0.84,8.16,4.11,4.7,17.1,11.1,26,6.1,15.83,4.6,SERC
1/1/2017 3:06,4.380000114,24.28409767,14.72000027,14.51425076,102,12.00941658,1.21,0.84,8.16,4.11,5.4,19.7,12.7,30,6.1,15.81,4.6,SERC
1/1/2017 3:12,4.369999886,24.29175186,14.72000027,14.51865673,101.9,12.00031757,1.21,0.84,8.16,4.09,5.4,19.5,11.1,26,6.1,15.77,4.6,SERC
1/1/2017 3:18,4.360000134,24.28290367,14.71000004,14.51236725,101.9,12.00385571,1.21,0.84,8.16,4.07,5.7,20.7,10.9,26,6.1,15.83,4.6,SERC
1/1/2017 3:24,4.369999886,24.29175186,14.72000027,14.51865673,101.9,12.00031757,1.21,0.84,8.16,3.99,5.3,19.4,10.7,25,6.1,15.93,4.6,SERC
1/1/2017 3:30,4.380000114,24.28409767,14.72000027,14.51425076,101.9,11.99764252,1.22,0.85,8.16,4.03,5.4,19.6,11,26,6.1,15.82,4.6,SERC
1/1/2017 3:36,4.369999886,24.29175186,14.72000027,14.51865673,101.8,11.9885416,1.22,0.85,8.16,4.01,5.2,18.7,12.2,29,6.1,15.86,4.6,SERC
1/1/2017 3:42,4.380000114,24.30059433,14.72999954,14.52494144,101.8,11.98500824,1.22,0.85,8.16,3.99,5.5,20.1,11.5,27,6.1,15.83,4.6,SERC
1/1/2017 3:48,4.369999886,24.30825424,14.72999954,14.52935123,101.9,11.99945545,1.22,0.85,8.16,4.17,5.6,20.2,10.6,25,6.1,15.73,4.6,SERC
1/1/2017 3:54,4.380000114,24.30059433,14.72999954,14.52494144,101.8,11.98500824,1.22,0.85,8.16,4.2,5.9,21.3,13,31,6.1,15.77,4.6,SERC
1/1/2017 4:00,4.380000114,24.30059433,14.72999954,14.52494144,101.7,11.97323418,1.22,0.85,8.15,4.23,5.3,19.2,11.5,27,6.1,15.74,4.6,SERC
1/1/2017 4:06,4.349999905,24.3070755,14.72000027,14.5274744,101.6,11.97032452,1.23,0.85,8.15,4.08,5.5,20,12.7,30,6.1,15.86,4.6,SERC
1/1/2017 4:12,4.329999924,24.30589485,14.71000004,14.52559376,101.5,11.96473885,1.23,0.85,8.15,4.03,5.9,21.4,12.2,29,6.1,15.89,4.6,SERC
1/1/2017 4:18,4.309999943,24.3047123,14.69999981,14.5237093,101.5,11.97094059,1.23,0.85,8.15,3.96,5.8,21.1,13,31,6,15.63,4.6,SERC
1/1/2017 4:24,4.320000172,24.31356812,14.71000004,14.53000736,101.6,11.97919846,1.23,0.86,8.15,3.9,6.1,22.2,12.4,29,6.1,15.93,4.6,SERC
1/1/2017 4:30,4.320000172,24.31356812,14.71000004,14.53000736,101.6,11.97919846,1.23,0.86,8.15,4.12,6.3,22.8,13.7,32,6.1,15.83,4.6,SERC
1/1/2017 4:36,4.309999943,24.3047123,14.69999981,14.5237093,101.4,11.9591465,1.23,0.86,8.15,4.18,5.8,21.2,12,28,6.1,15.86,4.6,SERC
1/1/2017 4:42,4.28000021,24.32775879,14.69999981,14.53695774,101.4,11.96715736,1.24,0.86,8.15,4.02,5.9,21.3,13,31,6.2,15.98,4.6,SERC
1/1/2017 4:48,4.340000153,24.2982254,14.71000004,14.52118301,101.5,11.96207047,1.24,0.86,8.15,3.92,5.8,20.9,13.5,32,6.1,15.94,4.6,SERC
1/1/2017 4:54,4.320000172,24.31356812,14.71000004,14.53000736,101.5,11.96740818,1.24,0.86,8.15,3.8,5.8,21.1,11.8,28,6.1,15.73,4.6,SERC
1/1/2017 5:00,4.349999905,24.3070755,14.72000027,14.5274744,101.5,11.95854282,1.24,0.86,8.15,4.2,6,21.8,13.9,33,6.1,15.74,4.6,SERC
1/1/2017 5:06,4.349999905,24.3070755,14.72000027,14.5274744,101.5,11.95854282,1.24,0.86,8.16,4.01,6,21.6,13.8,33,6.1,15.75,4.6,SERC
1/1/2017 5:12,4.360000134,24.29941177,14.72000027,14.52306461,101.4,11.94409752,1.24,0.86,8.15,4.22,6.1,22,12.8,30,6.1,15.73,4.6,SERC
1/1/2017 5:18,4.380000114,24.30059433,14.72999954,14.52494144,101.5,11.94968891,1.24,0.86,8.15,4.19,6.7,24.2,13.9,33,6.1,15.79,4.6,SERC
1/1/2017 5:24,4.360000134,24.31591797,14.72999954,14.53376198,101.3,11.93146038,1.24,0.86,8.15,4.15,5.8,21.1,13.9,33,6,15.66,4.6,SERC
1/1/2017 5:30,4.369999886,24.30825424,14.72999954,14.52935123,101.3,11.92880154,1.24,0.86,8.15,4.01,5.4,19.6,13.4,32,6,15.69,4.6,SERC
1/1/2017 5:36,4.289999962,24.30352783,14.68999958,14.52182102,101.3,11.95354843,1.24,0.86,8.16,3.77,7.7,28,NA,NA,6.1,15.81,4.6,SERC
1/1/2017 5:42,4.28000021,24.29466057,14.68000031,14.51551533,101.4,11.96888256,1.25,0.87,8.16,4.05,5.3,19,12.8,30,6.1,15.92,4.6,SERC
1/1/2017 5:48,4.260000229,24.29346848,14.67000008,14.51361847,101.2,11.95147324,1.25,0.87,8.16,4.21,6.2,22.5,13.4,32,6.1,15.73,4.6,SERC
1/1/2017 5:54,4.239999771,24.30884743,14.67000008,14.5224514,101.1,11.94499969,1.25,0.87,8.15,3.95,6,21.6,12.9,31,6.1,15.77,4.6,SERC
1/1/2017 6:00,4.239999771,24.32541847,14.68000031,14.53318501,101,11.93232346,1.25,0.87,8.15,3.81,5.5,19.8,14.3,34,6,15.68,4.6,SERC
1/1/2017 6:06,4.239999771,24.30884743,14.67000008,14.5224514,101.1,11.94499969,1.25,0.87,8.15,3.76,6.1,22.1,14.2,34,6.1,15.74,4.6,SERC
1/1/2017 6:12,4.239999771,24.30884743,14.67000008,14.5224514,100.8,11.90955448,1.26,0.87,8.15,3.61,6,21.8,13.6,32,6.1,15.81,4.6,SERC
1/1/2017 6:18,4.25,24.31772041,14.68000031,14.52876377,101,11.92965794,1.26,0.88,8.15,3.86,5.5,20,12.3,29,6,15.69,4.6,SERC
1/1/2017 6:24,4.21999979,24.30766296,14.65999985,14.52055264,101.1,11.95120239,1.26,0.88,8.15,4.05,6,21.6,13.4,32,6.1,15.82,4.6,SERC
1/1/2017 6:30,4.21999979,24.29108047,14.64999962,14.50981331,101.1,11.95206547,1.26,0.88,8.15,4.1,5.7,20.6,12.9,31,6.1,15.74,4.6,SERC
1/1/2017 6:36,4.21999979,24.29108047,14.64999962,14.50981331,101.1,11.95206547,1.26,0.88,8.15,3.99,5.3,19.2,10.8,26,6.1,15.86,4.6,SERC
1/1/2017 6:42,4.230000019,24.28339005,14.64999962,14.50539875,101.2,11.96121407,1.26,0.88,8.15,3.97,6.3,23,13.7,33,6.1,15.79,4.6,SERC
1/1/2017 6:48,4.230000019,24.28339005,14.64999962,14.50539875,101.2,11.96121407,1.26,0.88,8.15,3.86,6.6,23.8,15.3,36,6,15.47,4.6,SERC
1/1/2017 6:54,4.239999771,24.27570534,14.64999962,14.5009861,101.1,11.94672394,1.26,0.88,8.15,3.84,6.7,24.3,13.9,33,6.1,15.91,4.6,SERC
1/1/2017 7:00,4.239999771,24.27570534,14.64999962,14.5009861,101.2,11.95854092,1.27,0.88,8.15,3.74,6.2,22.4,13.4,32,6.1,15.76,4.6,SERC
1/1/2017 7:06,4.239999771,24.27570534,14.64999962,14.5009861,101.1,11.94672394,1.27,0.88,8.15,4.05,7,25.3,13.1,31,6.1,15.89,4.6,SERC
1/1/2017 7:12,4.239999771,24.27570534,14.64999962,14.5009861,101,11.93490791,1.27,0.88,8.15,3.94,6,21.6,12.4,29,6,15.61,4.6,SERC
1/1/2017 7:18,4.239999771,24.27570534,14.64999962,14.5009861,101.1,11.94672394,1.27,0.88,8.15,3.75,6,21.9,14.1,34,6.1,15.8,4.6,SERC
1/1/2017 7:24,4.239999771,24.27570534,14.64999962,14.5009861,101,11.93490791,1.27,0.88,8.15,3.86,4.9,17.8,9.4,22,6,15.69,4.6,SERC
1/1/2017 7:30,4.239999771,24.29227638,14.65999985,14.5117178,100.9,11.92223072,1.27,0.88,8.15,3.59,6.4,23.2,13.1,31,6.1,15.8,4.6,SERC
1/1/2017 7:36,4.25,24.30115509,14.67000008,14.51803398,101,11.9305191,1.27,0.88,8.15,3.75,6.9,25,12.5,30,6.1,15.9,4.6,SERC
1/1/2017 7:42,4.25,24.30115509,14.67000008,14.51803398,100.9,11.91870689,1.27,0.89,8.15,4.22,5.4,19.4,10.9,26,6,15.59,4.6,SERC
1/1/2017 7:48,4.260000229,24.29346848,14.67000008,14.51361847,100.9,11.91604424,1.27,0.89,8.15,4.11,6.7,24.3,14.7,35,6.2,15.99,4.6,SERC
1/1/2017 7:54,4.260000229,24.29346848,14.67000008,14.51361847,100.9,11.91604424,1.28,0.89,8.15,3.89,5.6,20.3,11.8,28,6.1,15.77,4.6,SERC
1/1/2017 8:00,4.25,24.28458977,14.65999985,14.50730419,100.9,11.91956711,1.28,0.89,8.15,3.83,6.6,23.8,15.3,36,6.1,15.79,4.6,SERC
1/1/2017 8:06,4.260000229,24.27690887,14.65999985,14.50289249,100.8,11.90509319,1.28,0.89,8.15,4.11,6.3,22.8,15.8,37,6.1,15.84,4.6,SERC
1/1/2017 8:12,4.25,24.28458977,14.65999985,14.50730419,101,11.93138027,1.28,0.89,8.15,4.11,6.5,23.7,14.6,35,6.1,15.89,4.6,SERC
1/1/2017 8:18,4.25,24.30115509,14.67000008,14.51803398,100.7,11.89508152,1.28,0.89,8.14,3.92,6.3,23,13.8,33,6,15.6,4.6,SERC
1/1/2017 8:24,4.260000229,24.29346848,14.67000008,14.51361847,100.7,11.89242458,1.28,0.89,8.14,3.77,7.4,26.7,15.1,36,6.1,15.9,4.6,SERC
1/1/2017 8:30,4.260000229,24.29346848,14.67000008,14.51361847,100.7,11.89242458,1.28,0.89,8.14,3.88,5.8,20.9,12,28,6.1,15.74,4.6,SERC
1/1/2017 8:36,4.260000229,24.29346848,14.67000008,14.51361847,101.1,11.93966389,1.28,0.89,8.15,3.93,5.8,21,11.9,28,6,15.6,4.6,SERC
1/1/2017 8:42,4.260000229,24.29346848,14.67000008,14.51361847,101,11.92785454,1.29,0.89,8.15,4.69,5.8,21,13.3,31,6.1,15.74,4.6,SERC
1/1/2017 8:48,4.260000229,24.29346848,14.67000008,14.51361847,101.3,11.96328354,1.29,0.89,8.15,3.79,5.2,18.7,10.3,24,6,15.65,4.6,SERC
1/1/2017 8:54,4.28000021,24.29466057,14.68000031,14.51551533,101.4,11.96888256,1.29,0.9,8.16,4.03,5.6,20.4,12.1,29,6,15.63,4.6,SERC
1/1/2017 9:00,4.28000021,24.29466057,14.68000031,14.51551533,101.2,11.94527435,1.29,0.9,8.15,3.71,5.8,21.2,12,29,6.1,15.71,4.6,SERC
1/1/2017 9:06,4.269999981,24.28578758,14.67000008,14.50920582,101.6,11.99603271,1.29,0.9,8.16,4.01,5.5,19.9,11.6,28,6.1,15.79,4.6,SERC
1/1/2017 9:12,4.269999981,24.28578758,14.67000008,14.50920582,101.5,11.98422623,1.29,0.9,8.16,3.78,5.5,19.9,11,26,6.2,15.99,4.6,SERC
1/1/2017 9:18,4.28000021,24.29466057,14.68000031,14.51551533,101.4,11.96888256,1.29,0.9,8.16,3.67,5.4,19.7,10.9,26,6,15.68,4.6,SERC
1/1/2017 9:24,4.269999981,24.28578758,14.67000008,14.50920582,101.7,12.00784016,1.29,0.9,8.16,4.06,6.2,22.6,12.3,29,6.1,15.81,4.6,SERC
1/1/2017 9:30,4.269999981,24.30234337,14.68000031,14.51992989,101.7,12.00697422,1.3,0.9,8.16,4.08,5.9,21.5,11.5,27,6.1,15.82,4.6,SERC
1/1/2017 9:36,4.269999981,24.28578758,14.67000008,14.50920582,101.8,12.0196476,1.3,0.9,8.16,3.97,7.5,27.1,11.9,28,6.1,15.88,4.6,SERC
1/1/2017 9:42,4.28000021,24.29466057,14.68000031,14.51551533,101.7,12.00429249,1.3,0.9,8.16,3.64,5.3,19.3,9.4,22,6,15.6,4.6,SERC
1/1/2017 9:48,4.28000021,24.29466057,14.68000031,14.51551533,101.7,12.00429249,1.3,0.9,8.16,3.97,6.6,24,14.9,35,6.1,15.75,4.6,SERC
1/1/2017 9:54,4.28000021,24.29466057,14.68000031,14.51551533,101.8,12.01609707,1.3,0.91,8.16,3.94,5.7,20.7,12,28,6.1,15.78,4.6,SERC
1/1/2017 10:00,4.269999981,24.30234337,14.68000031,14.51992989,101.7,12.00697422,1.3,0.91,8.16,4.02,5.5,20.1,11.4,27,6,15.62,4.6,SERC
1/1/2017 10:06,4.28000021,24.29466057,14.68000031,14.51551533,101.9,12.0279007,1.3,0.91,8.16,3.76,5.2,18.7,9.1,22,6.1,15.85,4.6,SERC
1/1/2017 10:12,4.309999943,24.28817749,14.68999958,14.51299667,102.4,12.07795715,1.3,0.91,8.17,3.83,5.1,18.5,10.5,25,6.1,15.76,4.6,SERC
1/1/2017 10:18,4.309999943,24.28817749,14.68999958,14.51299667,102.3,12.06616211,1.3,0.91,8.17,3.68,5.2,18.8,11.2,27,6.1,15.77,4.6,SERC
1/1/2017 10:24,4.309999943,24.3047123,14.69999981,14.5237093,102.7,12.11246872,1.3,0.91,8.18,3.84,5.3,19.1,11.5,27,6.1,15.75,4.6,SERC
1/1/2017 10:30,4.300000191,24.31238937,14.69999981,14.52812386,102.8,12.12696934,1.31,0.91,8.18,4.04,5.7,20.6,10.8,26,6.1,15.72,4.6,SERC
1/1/2017 10:36,4.309999943,24.3047123,14.69999981,14.5237093,102.5,12.08888054,1.31,0.91,8.17,4,5.8,21.2,11.6,27,6.1,15.77,4.6,SERC
1/1/2017 10:42,4.28000021,24.31120872,14.68999958,14.52623558,102.5,12.09784985,1.31,0.91,8.17,4.17,6.9,25.1,13.4,32,6,15.61,4.6,SERC
1/1/2017 10:48,4.300000191,24.31238937,14.69999981,14.52812386,103,12.15056229,1.31,0.91,8.18,4.05,7.5,27.2,14.4,34,6.1,15.71,4.6,SERC
1/1/2017 10:54,4.320000172,24.33009529,14.72000027,14.54071808,103.5,12.20234013,1.31,0.91,8.19,3.97,6.2,22.6,12.8,30,6.1,15.82,4.6,SERC
1/1/2017 11:00,4.309999943,24.33778,14.72000027,14.54513645,103.8,12.24044037,1.31,0.91,8.19,3.79,5.9,21.4,11.1,26,6.1,15.79,4.6,SERC
1/1/2017 11:06,4.309999943,24.33778,14.72000027,14.54513645,103.9,12.25223255,1.31,0.91,8.19,3.83,5.2,18.7,10.4,25,6.1,15.71,4.6,SERC
1/1/2017 11:12,4.349999905,24.3070755,14.72000027,14.5274744,103.6,12.20596027,1.31,0.91,8.19,4.01,5.3,19.2,10.8,26,6,15.61,4.6,SERC
1/1/2017 11:18,4.289999962,24.35316086,14.72000027,14.55397987,104.1,12.28129578,1.31,0.91,8.19,3.67,4.3,15.5,8.9,21,6,15.57,4.6,SERC
1/1/2017 11:24,4.300000191,24.34546852,14.72000027,14.54955673,104.1,12.27855587,1.31,0.91,8.19,3.76,4.4,16,9,21,6,15.5,4.6,SERC
1/1/2017 11:30,4.349999905,24.34010124,14.73999977,14.54887772,104.1,12.26310539,1.31,0.91,8.19,3.64,4.3,15.5,8.6,20,6,15.57,4.6,SERC
1/1/2017 11:36,4.400000095,24.35123825,14.77000046,14.5588789,104.3,12.27033997,1.31,0.91,8.19,3.74,4,14.6,8.6,20,6,15.6,4.6,SERC
1/1/2017 11:42,4.409999847,24.36005402,14.77999973,14.56514835,104.3,12.26672745,1.31,0.91,8.19,3.63,4.2,15.1,8.5,20,6,15.51,4.6,SERC
1/1/2017 11:48,4.420000076,24.35238838,14.77999973,14.56073189,104.5,12.28751278,1.3,0.91,8.19,3.65,3.9,14,7.6,18,6,15.61,4.6,SERC
1/1/2017 11:54,4.429999828,24.34472656,14.77999973,14.55631638,104.6,12.29653358,1.31,0.91,8.2,3.61,3.6,12.9,7.2,17,6,15.49,4.6,SERC
1/1/2017 12:00,4.440000057,24.35353661,14.78999996,14.56258106,104.7,12.30466747,1.31,0.91,8.2,3.66,3.4,12.2,7.2,17,6,15.58,4.6,SERC
1/1/2017 12:06,4.449999809,24.36234093,14.80000019,14.56884193,104.8,12.31279755,1.31,0.91,8.2,3.74,4.1,14.8,8.6,20,6,15.64,4.6,SERC
1/1/2017 12:12,4.449999809,24.36234093,14.80000019,14.56884193,104.9,12.32454586,1.31,0.91,8.2,3.74,4.4,16,8.7,21,6,15.59,4.6,SERC
1/1/2017 12:18,4.46999979,24.36348152,14.81000042,14.57068348,104.8,12.30643845,1.31,0.91,8.2,3.66,4.2,15.1,8.4,20,5.9,15.28,4.6,SERC
1/1/2017 12:24,4.489999771,24.34818077,14.81000042,14.56185722,104.9,12.31270409,1.31,0.91,8.2,3.63,4.2,15.1,8.7,21,6,15.52,4.6,SERC
1/1/2017 12:30,4.46999979,24.36348152,14.81000042,14.57068348,104.9,12.31818104,1.31,0.91,8.2,3.67,4.3,15.6,8.5,20,6,15.52,4.6,SERC
1/1/2017 12:36,4.489999771,24.36462021,14.81999969,14.5725193,105.1,12.33529568,1.3,0.91,8.2,3.73,4.4,16,9.8,23,6,15.52,4.6,SERC
1/1/2017 12:42,4.5,24.35697174,14.81999969,14.56810665,105.1,12.33255386,1.31,0.91,8.2,3.81,5.3,19.1,10,24,6,15.63,4.6,SERC
1/1/2017 12:48,4.53000021,24.35047531,14.82999992,14.56553173,105.3,12.3469038,1.31,0.91,8.21,3.64,5.1,18.6,10.1,24,6,15.44,4.6,SERC
1/1/2017 12:54,4.570000172,24.33636665,14.84000015,14.55855274,105.3,12.33505726,1.31,0.91,8.2,3.67,5.4,19.5,11.4,27,5.9,15.41,4.6,SERC
1/1/2017 13:00,4.639999866,24.31585121,14.85999966,14.54901314,105.6,12.34923649,1.31,0.91,8.21,3.72,4.5,16.4,9.6,23,5.9,15.38,4.6,SERC
1/1/2017 13:06,4.670000076,24.30942154,14.86999989,14.54644585,105.5,12.32845974,1.31,0.91,8.21,3.79,3.9,14.2,8.1,19,5.9,15.25,4.6,SERC
1/1/2017 13:12,4.679999828,24.31817627,14.88000011,14.5526619,105.6,12.33653259,1.31,0.91,8.21,3.77,3.8,13.7,7.9,19,5.8,15.13,4.6,SERC
1/1/2017 13:18,4.699999809,24.30300331,14.88000011,14.54387951,105.8,12.35442066,1.31,0.91,8.21,3.98,3.6,13,7.3,17,5.8,15.16,4.6,SERC
1/1/2017 13:24,4.670000076,24.30942154,14.86999989,14.54644585,105.7,12.35183048,1.31,0.91,8.21,3.74,4,14.3,7.7,18,5.9,15.39,4.6,SERC
1/1/2017 13:30,4.699999809,24.30300331,14.88000011,14.54387951,106,12.37777424,1.31,0.91,8.21,3.79,3.2,11.5,7.5,18,5.9,15.43,4.6,SERC
1/1/2017 13:36,4.769999981,24.28264236,14.89999962,14.53436375,105.9,12.34518909,1.31,0.91,8.21,3.81,3.6,12.9,7.6,18,5.8,15.08,4.6,SERC
1/1/2017 13:42,4.78000021,24.27508736,14.89999962,14.52998447,106.3,12.38907623,1.31,0.91,8.22,3.75,4.2,15.3,8.9,21,6,15.5,4.6,SERC
1/1/2017 13:48,4.75,24.29776955,14.89999962,14.54312992,106.5,12.42063141,1.31,0.91,8.22,3.79,4.5,16.2,8.1,19,5.9,15.32,4.6,SERC
1/1/2017 13:54,4.800000191,24.27626991,14.90999985,14.53180122,106.5,12.4060154,1.31,0.91,8.22,3.63,5.4,19.5,11.5,27,5.9,15.27,4.6,SERC
1/1/2017 14:00,4.849999905,24.27109528,14.93000031,14.53105068,106.5,12.39055252,1.31,0.91,8.22,3.74,5.5,19.7,12.6,30,5.9,15.38,4.6,SERC
1/1/2017 14:06,4.849999905,24.28735161,14.93999958,14.54160595,106.9,12.43621159,1.31,0.91,8.22,4.11,5.8,21.1,13.3,32,5.9,15.23,4.6,SERC
1/1/2017 14:12,4.860000134,24.29606438,14.94999981,14.54778481,106.7,12.40932465,1.31,0.91,8.22,4.04,5.4,19.6,12.7,30,5.8,15.16,4.6,SERC
1/1/2017 14:18,4.949999809,24.26079178,14.97000027,14.52952194,107,12.41775608,1.32,0.91,8.22,3.72,4.9,17.6,10.4,25,5.9,15.31,4.6,SERC
1/1/2017 14:24,4.96999979,24.26197624,14.97999954,14.5313158,107.1,12.4230032,1.32,0.91,8.22,3.66,5.9,21.2,10.4,25,5.8,15.09,4.6,SERC
1/1/2017 14:30,4.989999771,24.26316261,14.98999977,14.5331068,107.2,12.42824554,1.31,0.91,8.22,3.69,4.4,15.9,9.8,23,5.9,15.28,4.6,SERC
1/1/2017 14:36,5.050000191,24.26670837,15.02000046,14.53845882,107.4,12.43235874,1.32,0.92,8.22,3.67,3.9,14.2,9.4,22,5.8,15.03,4.6,SERC
1/1/2017 14:42,5.099999905,24.26158714,15.03999996,14.53765011,107.5,12.42850018,1.32,0.92,8.22,3.78,4.2,15.1,8.9,21,5.8,15.13,4.6,SERC
1/1/2017 14:48,5.050000191,24.26670837,15.02000046,14.53845882,107.7,12.46708584,1.32,0.92,8.22,3.66,4.9,17.6,10,24,5.8,15.14,4.6,SERC
1/1/2017 14:54,5.130000114,24.23918152,15.03999996,14.52458954,108.2,12.50117397,1.32,0.92,8.23,3.65,4.8,17.2,9.6,23,5.8,15.1,4.6,SERC
1/1/2017 15:00,5.079999924,24.2442646,15.02000046,14.52538586,108.1,12.50512409,1.32,0.92,8.23,3.85,5.1,18.3,10.7,25,5.9,15.18,4.6,SERC
1/1/2017 15:06,5.039999962,24.25803757,15.01000023,14.53231716,108,12.50544548,1.32,0.92,8.23,3.73,5.4,19.5,11.9,28,5.9,15.2,4.6,SERC
1/1/2017 15:12,5.050000191,24.25055122,15.01000023,14.52795887,108.5,12.56057262,1.33,0.92,8.24,3.91,5.8,21.2,12.6,30,5.9,15.2,4.6,SERC
