Timestamp,Air Temperature,Wind Speed,Wind Gust,Wind Direction,Relative Humidity,Daily Rain,Rain Rate,Solar Radiation,Barometric Pressure,Site
1/1/2017 6:00,23.55,4.1,6.071,320.5,91.7,0.254,0,0,1012,STRI
1/1/2017 6:15,23.66,4.31,5.698,316.5,90.5,0.254,0,0,1012,STRI
1/1/2017 6:30,23.87,5.13,7.084,317.6,89.7,0.254,0,0,1012,STRI
1/1/2017 6:45,24.02,5.36,7.519,314.7,88.3,0.254,0,0.498,1012,STRI
1/1/2017 7:00,24.14,6.26,8.376,334.4,87.3,0.508,1.016,0.911,1013,STRI
1/1/2017 7:15,23.56,7.11,9.799,314.3,89.8,1.016,2.032,3.784,1012.5,STRI
1/1/2017 7:30,23.57,6.11,9.165,311.5,90.2,1.016,0,13.87,1013,STRI
1/1/2017 7:45,23.5,6.12,8.836,313.3,91.5,1.016,0,34.285,1013,STRI
1/1/2017 8:00,23.68,7.38,10.588,310.3,91.9,1.016,0,77.695,1013,STRI
1/1/2017 8:15,23.71,8.93,12.608,336.1,91.5,2.286,5.08,39.73,1013.5,STRI
1/1/2017 8:30,23.33,8.06,13.198,315.6,93.4,3.302,4.064,54.27,1014,STRI
1/1/2017 8:45,23.54,8.45,13.484,303.6,92.6,3.302,0,74.175,1014,STRI
1/1/2017 9:00,23.77,10.52,13.043,285.9,92.2,3.302,0,44.84,1014,STRI
1/1/2017 9:15,23.88,11.18,13.857,287.2,91.2,3.302,0,37.13,1014,STRI
1/1/2017 9:30,24.08,11.47,14.229,287.3,90.9,3.302,0,31.755,1014,STRI
1/1/2017 9:45,24.33,11.22,13.459,283.4,88.2,3.302,0,32.28,1014.5,STRI
1/1/2017 10:00,24.44,10.42,13.44,296.2,88.5,3.302,0,41.62,1015,STRI
1/1/2017 10:15,24.13,10.53,14.074,295.4,89.7,3.302,0,87.45,1014,STRI
1/1/2017 10:30,24.28,11.48,14.646,296.2,89.1,3.556,1.016,114.75,1014,STRI
1/1/2017 10:45,24.34,13.83,17.1,294.4,89,3.556,0,169.45,1014,STRI
1/1/2017 11:00,24.23,13.92,17.013,292.8,89.8,3.556,0,196.25,1014,STRI
1/1/2017 11:15,24.36,11.53,14.863,288.8,89.7,3.556,0,118.85,1014,STRI
1/1/2017 11:30,24.46,9.53,13.285,292.5,89.4,3.81,1.016,58.025,1014,STRI
1/1/2017 11:45,23.88,4.9,6.201,310.1,92.3,8.128,17.272,75.42,1014,STRI
1/1/2017 12:00,23.55,2.78,4.713,307,94.4,10.16,8.128,120.2,1014,STRI
1/1/2017 12:15,23.53,4.87,7.475,300.2,94.7,11.684,6.096,146.7,1014,STRI
1/1/2017 12:30,23.57,7.96,10.24,298.9,94.6,12.192,2.032,199.2,1014,STRI
1/1/2017 12:45,23.51,11.28,15.348,295.9,93.1,12.192,0,314.9,1013,STRI
1/1/2017 13:00,23.81,12.02,14.099,289.9,91.5,12.192,0,273.7,1013,STRI
1/1/2017 13:15,24.25,12.19,15.454,283.6,90.2,12.192,0,339.05,1013,STRI
1/1/2017 13:30,24.42,11.73,13.962,281.2,90,12.7,2.032,349.5,1013,STRI
1/1/2017 13:45,24.03,10.22,13.832,282.3,92.7,14.732,8.128,118.55,1012,STRI
1/1/2017 14:00,24.09,10.54,13.502,266,92.2,15.24,2.032,110.7,1012,STRI
1/1/2017 14:15,24.25,8.27,10.762,258.5,91.6,15.748,2.032,80.825,1012,STRI
1/1/2017 14:30,24.42,8.42,10.613,257.6,90.7,16.002,1.016,146.95,1012,STRI
1/1/2017 14:45,24.62,9.19,11.178,260.8,89.5,16.002,0,162.35,1012,STRI
1/1/2017 15:00,24.58,7.26,9.47,289.5,91.1,16.51,2.032,61.145,1012,STRI
1/1/2017 15:15,24.17,6.59,8.438,260.9,93.3,18.542,8.128,78.44,1012,STRI
1/1/2017 15:30,24.17,9.12,11.402,257.3,93.2,19.558,4.064,75.8,1011,STRI
1/1/2017 15:45,24.26,9.69,10.986,253.3,92.6,20.066,2.032,76.395,1011,STRI
1/1/2017 16:00,24.49,10.46,12.123,250.1,91.7,20.32,1.016,95.25,1011,STRI
1/1/2017 16:15,24.68,9.74,11.576,251,91,20.32,0,90.75,1011,STRI
1/1/2017 16:30,24.98,9.31,10.986,256.6,88.6,20.32,0,100.15,1011,STRI
1/1/2017 16:45,25.23,8.46,10.501,267.4,87.7,20.32,0,111.55,1011,STRI
1/1/2017 17:00,25.15,7.75,9.451,292.6,88.7,20.32,0,100.15,1011,STRI
1/1/2017 17:15,25.04,6.79,8.768,301.1,91,20.32,0,84.3,1011,STRI
1/1/2017 17:30,25.05,5.08,7.127,310.2,90.7,20.32,0,54.27,1012,STRI
1/1/2017 17:45,25.03,3.89,5.592,309.2,90.9,20.32,0,25.585,1012,STRI
1/1/2017 18:00,24.96,2.82,4.187,314.3,91.4,20.32,0,11.765,1012,STRI
1/1/2017 18:15,24.91,3.57,6.027,308.3,91.9,20.32,0,3.787,1012.5,STRI
1/1/2017 18:30,24.98,4.04,5.48,314.4,91,20.32,0,0.958,1013,STRI
1/1/2017 18:45,24.97,4.14,6.009,316.1,90,20.32,0,0.032,1013,STRI
1/1/2017 19:00,25,4.55,6.201,317.1,89.7,20.32,0,0,1013,STRI
1/1/2017 19:15,24.77,5.06,7.761,320.9,90.6,20.32,0,0,1013,STRI
1/1/2017 19:30,24.66,6.34,8.724,321,90.3,20.32,0,0,1013,STRI
1/1/2017 19:45,24.65,6.72,8.879,324.3,90.5,20.32,0,0,1013,STRI
1/1/2017 20:00,24.67,5.01,8.942,317.3,90.3,20.32,0,0,1014,STRI
1/1/2017 20:15,24.59,5.03,6.773,320.9,90.7,20.32,0,0,1014,STRI
1/1/2017 20:30,24.69,5.01,6.711,310.1,90.3,20.32,0,0,1014,STRI
1/1/2017 20:45,24.66,4.47,5.922,316.9,90.6,20.32,0,0,1014,STRI
1/1/2017 21:00,24.71,4.79,7.276,313,89.9,20.32,0,0,1014,STRI
1/1/2017 21:15,24.77,5.36,7.276,314.5,89.1,20.32,0,0,1014,STRI
1/1/2017 21:30,24.8,3.89,5.48,313.8,88.8,20.32,0,0,1014,STRI
1/1/2017 21:45,24.75,3.47,4.56,303,89.5,20.32,0,0,1014.5,STRI
1/1/2017 22:00,24.83,4.22,6.885,304.6,88.8,20.32,0,0,1014,STRI
1/1/2017 22:15,24.89,5.18,6.667,315.4,87.9,20.32,0,0,1014,STRI
1/1/2017 22:30,24.79,6.13,8.351,325.2,88.7,20.32,0,0,1014,STRI
1/1/2017 22:45,24.83,6.81,9.097,317.3,89.3,20.32,0,0,1015,STRI
1/1/2017 23:00,24.74,6.67,9.6,317,90.4,20.32,0,0,1015,STRI
1/1/2017 23:15,24.52,6.53,10.476,309.7,91.8,20.32,0,0,1014.5,STRI
1/1/2017 23:30,24.63,7.39,11.029,315.8,91.8,20.32,0,0,1015,STRI
1/1/2017 23:45,24.61,5.75,8.003,319.2,92.8,20.32,0,0,1014.5,STRI
1/2/2017 0:00,24.5,5.36,7.127,314.8,93.7,0.254,1.016,0.069,1014,STRI
1/2/2017 0:15,24.54,8.81,11.29,295.2,93.6,0.254,0,0,1014,STRI
1/2/2017 0:30,24.65,7.98,9.557,296,92.9,0.254,0,0,1013,STRI
1/2/2017 0:45,24.74,8,9.886,301.7,91.4,0.254,0,0.016,1014,STRI
1/2/2017 1:00,24.67,6.22,8.525,307.5,91.8,0.254,0,0.138,1014,STRI
1/2/2017 1:15,24.66,6.84,10.719,304.5,91.4,0.254,0,0.183,1014,STRI
1/2/2017 1:30,24.62,6.62,9.6,310.7,90.9,0.254,0,0.019,1014,STRI
1/2/2017 1:45,24.72,6.51,9.426,307.4,89.5,0.254,0,0,1014,STRI
1/2/2017 2:00,24.55,4.86,8.221,320.6,90.2,0.254,0,0,1013,STRI
1/2/2017 2:15,24.54,4.9,7.214,330.3,90.3,0.508,1.016,0.062,1013,STRI
1/2/2017 2:30,24.23,4.45,6.531,324.9,91.2,0.508,0,0.078,1012,STRI
1/2/2017 2:45,24.14,4.88,6.468,315.7,90.5,0.508,0,0,1012.5,STRI
1/2/2017 3:00,24.12,3.09,6.027,320.8,90.3,0.508,0,0,1013,STRI
1/2/2017 3:15,23.91,1.62,3.574,345.4,90.6,0.508,0,0,1012.5,STRI
1/2/2017 3:30,23.9,3.57,6.009,335.2,89.9,0.508,0,0,1012,STRI
1/2/2017 3:45,23.88,3.64,6.245,338.3,90.6,0.508,0,0.002,1012,STRI
1/2/2017 4:00,23.96,3.95,6.071,331.3,90.5,0.508,0,0.124,1012,STRI
1/2/2017 4:15,24.08,3.26,5.151,327.9,90.1,0.508,0,0.147,1012,STRI
1/2/2017 4:30,24.32,4.36,6.071,315.8,88.1,0.508,0,0.015,1012,STRI
1/2/2017 4:45,24.34,3.08,5.48,309.5,87.8,0.508,0,0,1013,STRI
1/2/2017 5:00,24.32,2.16,4.363,313.8,87.8,0.508,0,0,1013,STRI
1/2/2017 5:15,24.28,5.26,8.246,302.8,87.7,0.508,0,0,1013,STRI
1/2/2017 5:30,24.24,5.95,8.351,311.9,88.1,0.508,0,0,1013,STRI
1/2/2017 5:45,24.21,6.31,10.762,307.7,90.1,0.508,0,0,1013,STRI
1/2/2017 6:00,24.21,8.1,10.7,304,91.2,0.508,0,0,1013,STRI
1/2/2017 6:15,24.38,6.16,9.078,311.8,90.8,0.508,0,0,1013,STRI
1/2/2017 6:30,24.35,6.61,9.644,308.6,91.9,0.508,0,0,1013,STRI
1/2/2017 6:45,24.38,5.69,7.848,312.7,92.4,0.508,0,0.655,1013.5,STRI
1/2/2017 7:00,24,6.39,11.359,332.7,93.7,8.128,30.48,2.556,1014,STRI
1/2/2017 7:15,23.72,2.36,5.524,307.4,95.8,16.002,31.496,4.344,1014,STRI
1/2/2017 7:30,23.82,2.82,4.625,290.1,96.2,19.812,15.24,9.065,1013,STRI
1/2/2017 7:45,23.95,4.18,6.052,269.8,96,22.606,11.176,15.68,1014,STRI
1/2/2017 8:00,23.99,6.59,8.525,273.7,95.4,23.114,2.032,33.73,1014,STRI
1/2/2017 8:15,24.19,8.82,11.576,270.5,94.3,23.114,0,54.69,1014,STRI
1/2/2017 8:30,24.2,8.49,10.215,278.4,94.5,24.384,5.08,83.85,1014,STRI
1/2/2017 8:45,24.34,7.9,10.041,271.2,93.8,24.384,0,111.6,1014,STRI
1/2/2017 9:00,24.5,8.1,10.744,290.5,92.8,24.384,0,96.35,1014,STRI
1/2/2017 9:15,24.65,8.99,12.055,287.7,91.9,24.384,0,143.75,1014.5,STRI
1/2/2017 9:30,25.06,9.44,12.626,293.3,90.6,24.384,0,618.95,1014,STRI
1/2/2017 9:45,25.18,8.79,10.7,289.5,89.9,24.384,0,365,1014.5,STRI
1/2/2017 10:00,25.21,8.46,11.004,279.5,90.3,24.638,1.016,112.35,1014,STRI
1/2/2017 10:15,25.17,8.61,10.24,280.2,90.8,24.892,1.016,321.9,1014,STRI
1/2/2017 10:30,25.44,9.33,11.309,281.6,89.3,24.892,0,139.1,1014,STRI
1/2/2017 10:45,25.46,8.64,11.135,288.1,90.6,25.908,4.064,76.12,1014,STRI
1/2/2017 11:00,25.64,8.4,11.446,294,89,26.416,2.032,56.785,1014,STRI
1/2/2017 11:15,25.09,7.24,10.215,315.1,91.2,26.67,1.016,54.99,1014,STRI
1/2/2017 11:30,25.07,7.89,11.489,309.8,91.1,26.67,0,60.405,1014,STRI
1/2/2017 11:45,25.05,6.67,10.128,304.3,90.9,27.686,4.064,43.325,1014,STRI
1/2/2017 12:00,24.93,3.29,6.009,294.1,91.7,28.448,3.048,45.975,1014,STRI
1/2/2017 12:15,25.08,6.77,9.998,282.8,91.4,28.448,0,65.225,1014,STRI
1/2/2017 12:30,24.96,2.21,6.425,53.4,92.9,29.21,3.048,48.885,1014,STRI
1/2/2017 12:45,24.7,6.13,9.6,174.9,93.8,29.21,0,68.76,1013,STRI
1/2/2017 13:00,24.73,7.69,10.986,195.3,93.5,29.21,0,56.645,1013,STRI
1/2/2017 13:15,24.99,6.68,9.954,272.5,92,29.21,0,188,1013,STRI
1/2/2017 13:30,25.12,5.56,7.848,282.5,92.2,29.718,2.032,183.2,1013,STRI
1/2/2017 13:45,25.09,4.59,7.363,274,92.6,29.718,0,105.65,1012,STRI
1/2/2017 14:00,25.42,7.44,10.961,286.6,91.5,29.718,0,112.6,1012,STRI
1/2/2017 14:15,25.57,7.18,8.879,287.9,91,29.718,0,161.25,1012,STRI
1/2/2017 14:30,25.77,5.31,8.618,282.3,90.8,29.718,0,158,1012,STRI
1/2/2017 14:45,25.51,5.33,8.879,191.8,91.5,29.718,0,105.75,1011.5,STRI
1/2/2017 15:00,25.65,3.18,6.114,186.7,91.2,29.718,0,217.5,1011,STRI
1/2/2017 15:15,25.88,4.06,6.158,195.6,89.9,29.718,0,164.3,1011,STRI
1/2/2017 15:30,26.36,2.89,4.45,200.3,87.7,29.718,0,244.95,1011,STRI
1/2/2017 15:45,26.41,3.54,5.549,172.7,87.3,29.718,0,218.3,1011,STRI
1/2/2017 16:00,26.91,1.64,3.924,195.6,85.8,29.718,0,135.8,1011,STRI
1/2/2017 16:15,26.72,2.01,3.836,174.5,86.6,29.718,0,101.45,1011,STRI
1/2/2017 16:30,26.82,0.7,2.126,166.9,86.2,29.718,0,81.25,1011,STRI
1/2/2017 16:45,27.08,1.53,5.437,327.3,85.6,29.718,0,80.14,1011,STRI
1/2/2017 17:00,27.09,3,6.071,322.7,85.5,29.718,0,126.65,1011,STRI
1/2/2017 17:15,27.94,6.13,7.606,334.4,81.1,29.718,0,233.4,1011,STRI
1/2/2017 17:30,27.72,5.85,8.047,321.1,81.4,29.718,0,132.5,1011,STRI
1/2/2017 17:45,26.76,4.66,7.102,314.6,85.3,29.718,0,45.805,1011,STRI
1/2/2017 18:00,26.39,4.28,5.878,316.9,86.8,29.718,0,19.905,1011,STRI
1/2/2017 18:15,26.27,3.46,5.636,322.2,87.8,29.718,0,11.31,1011.5,STRI
1/2/2017 18:30,26.1,3.69,5.524,310.9,88,29.718,0,2.546,1012,STRI
1/2/2017 18:45,25.87,3.18,4.56,324.9,89.2,29.718,0,0.342,1012,STRI
1/2/2017 19:00,25.43,2.81,3.749,336.7,91.3,29.718,0,0.004,1012,STRI
1/2/2017 19:15,25.13,2.82,3.617,344.3,92,29.718,0,0.004,1012,STRI
1/2/2017 19:30,25.05,2.94,4.275,323,92.8,29.718,0,0.023,1012,STRI
1/2/2017 19:45,25.24,4.25,5.741,318.5,91.8,29.718,0,0.011,1012,STRI
1/2/2017 20:00,25.13,3.48,5.81,339,91.9,29.718,0,0.023,1013,STRI
1/2/2017 20:15,24.93,3.09,5.282,339,92.5,29.718,0,0.054,1013,STRI
1/2/2017 20:30,24.78,3.77,6.226,339.9,92.9,29.718,0,0.071,1014,STRI
1/2/2017 20:45,24.91,4.87,6.86,328.2,91.9,29.718,0,0.005,1013.5,STRI
1/2/2017 21:00,25.21,4.64,6.183,325.4,90.5,29.718,0,0,1013,STRI
1/2/2017 21:15,25.1,5.35,8.923,1,88.8,29.718,0,0.002,1013.5,STRI
1/2/2017 21:30,24.47,4.34,7.127,349.5,88.8,29.972,1.016,0.079,1013,STRI
1/2/2017 21:45,24.11,3.74,6.139,348.8,91.5,29.972,0,0.049,1013,STRI
1/2/2017 22:00,23.9,3.18,4.384,316.6,93,30.226,1.016,0.169,1014,STRI
1/2/2017 22:15,23.98,3.66,4.516,294.7,93.9,30.226,0,0.138,1014,STRI
1/2/2017 22:30,24.11,2.89,4.977,327.8,92,30.226,0,0.054,1013,STRI
1/2/2017 22:45,24.28,5.06,7.587,330.1,90.9,30.226,0,0.002,1013,STRI
1/2/2017 23:00,24.36,5.98,8.333,323.7,90.3,30.226,0,0,1013,STRI
1/2/2017 23:15,24.57,7.17,9.451,320.1,88.6,30.226,0,0,1013,STRI
1/2/2017 23:30,24.68,7.2,9.843,317.4,89.6,30.226,0,0.011,1013,STRI
1/2/2017 23:45,24.67,5.43,7.562,327.4,89.8,30.226,0,0.05,1013.5,STRI
1/3/2017 0:00,24.55,5.47,7.32,327.8,91.1,0,0,0.145,1013,STRI
1/3/2017 0:15,24.68,5.59,7.388,306.3,91.3,0,0,0.019,1013,STRI
1/3/2017 0:30,24.74,4.63,7.301,308.6,91.4,0,0,0.024,1013,STRI
1/3/2017 0:45,24.73,3.97,6.071,325.2,90.3,0,0,0.013,1013,STRI
1/3/2017 1:00,24.45,2.31,3.464,338.8,91.4,0,0,0.08,1013,STRI
1/3/2017 1:15,24.14,1.67,2.85,328,92.8,0,0,0.158,1012,STRI
1/3/2017 1:30,24.03,2.88,4.406,330.9,93.3,0,0,0.158,1012,STRI
1/3/2017 1:45,23.96,1.54,3.113,300.1,92.7,0,0,0.138,1012,STRI
1/3/2017 2:00,24.1,3,4.34,330.1,92.6,0,0,0.095,1012,STRI
1/3/2017 2:15,24.13,3.54,4.757,306.2,93.4,0,0,0.124,1012,STRI
1/3/2017 2:30,24.3,3.04,4.582,324.7,93,0,0,0.124,1012,STRI
1/3/2017 2:45,24.15,2.55,3.529,330.6,93.9,0,0,0.163,1012,STRI
1/3/2017 3:00,23.98,2.2,3.31,328,94.5,0,0,0.163,1012,STRI
1/3/2017 3:15,24.04,2.26,3.157,317.2,93.6,0,0,0.138,1011.5,STRI
1/3/2017 3:30,24.2,3.21,4.231,316.5,91.5,0,0,0.041,1012,STRI
1/3/2017 3:45,24.35,3.07,4.691,315.5,89.9,0,0,0.004,1011,STRI
1/3/2017 4:00,24.27,3.27,4.647,316.5,90.9,0,0,0.039,1011,STRI
1/3/2017 4:15,24.19,3.84,4.996,318.8,91.4,0,0,0.065,1011,STRI
1/3/2017 4:30,24.14,3.02,4.494,319.2,91.3,0,0,0.064,1012,STRI
1/3/2017 4:45,24.08,3.04,4.429,327.1,90.9,0,0,0.019,1012,STRI
1/3/2017 5:00,24.02,2.08,3.179,340,90.7,0,0,0.028,1012,STRI
1/3/2017 5:15,23.85,3.04,5.325,48.2,90.7,0,0,0.023,1012,STRI
1/3/2017 5:30,23.77,2.89,4.647,36.3,88.6,0,0,0.004,1012,STRI
1/3/2017 5:45,23.54,3.68,6.773,15.4,89.8,0,0,0.049,1011,STRI
1/3/2017 6:00,23.44,2.04,3.31,5.2,89.6,0,0,0.168,1012,STRI
1/3/2017 6:15,23.41,2.29,4.319,357.2,89.9,0,0,0.156,1012,STRI
1/3/2017 6:30,23.49,2.36,4.056,343.5,90.6,0,0,0.16,1011,STRI
1/3/2017 6:45,23.56,3.12,5.922,341.8,89.9,0,0,0.854,1012,STRI
1/3/2017 7:00,23.62,4.12,6.667,340.6,89.4,0,0,3.678,1012,STRI
1/3/2017 7:15,23.71,5.03,6.487,334.1,89.5,0,0,9.775,1012,STRI
1/3/2017 7:30,23.9,4.86,6.096,332.9,88.7,0,0,27.305,1012,STRI
1/3/2017 7:45,24.14,6.63,8.879,324,85.2,0,0,69.29,1012,STRI
1/3/2017 8:00,24.22,5.82,7.736,316.5,85.6,0,0,117.6,1012,STRI
1/3/2017 8:15,24.51,7.32,10.327,332.6,88.6,0,0,122.5,1012.5,STRI
1/3/2017 8:30,24.65,5.2,7.736,325,89.1,0,0,135.2,1013,STRI
1/3/2017 8:45,24.46,5.57,8.221,309,90,0,0,139.85,1013,STRI
1/3/2017 9:00,24.68,6.37,8.438,308.8,86.2,0,0,131.5,1013,STRI
1/3/2017 9:15,24.79,9.18,12.713,293.1,85.3,0,0,196.25,1013,STRI
1/3/2017 9:30,24.52,11.09,13.353,281.5,86,0,0,272.8,1013,STRI
1/3/2017 9:45,24.82,10.13,12.757,268,86.7,0,0,381.95,1013,STRI
1/3/2017 10:00,25.29,10.01,13.304,288.9,84.9,0,0,226.9,1013,STRI
1/3/2017 10:15,25.06,11.25,13.745,282.4,85.6,0,0,213.5,1013,STRI
1/3/2017 10:30,25.14,10.98,13.372,272.8,84.5,0,0,268.2,1013,STRI
1/3/2017 10:45,25.53,10.5,13.304,265.6,81,0,0,427.85,1013,STRI
1/3/2017 11:00,25.75,9.61,12.036,270,79.92,0,0,371.9,1013,STRI
1/3/2017 11:15,25.81,9.61,11.638,288,80,0,0,447,1013,STRI
1/3/2017 11:30,25.7,8.48,10.588,283.2,81.3,0,0,597.5,1013,STRI
1/3/2017 11:45,25.83,7.44,8.898,281.8,80.9,0,0,561.4,1013,STRI
1/3/2017 12:00,26.07,7.12,8.898,291.4,79.48,0,0,573.75,1013,STRI
1/3/2017 12:15,26.4,6.62,8.792,289.5,78.5,0,0,556.8,1012,STRI
1/3/2017 12:30,26.83,6.38,8.196,286.6,76.13,0,0,669.6,1012,STRI
1/3/2017 12:45,27.2,4.7,6.531,270.4,74.19,0,0,613.35,1012,STRI
1/3/2017 13:00,27.37,4.27,6.245,252.7,73.11,0,0,823.7,1012,STRI
1/3/2017 13:15,27.48,3.89,4.996,249.3,73.36,0,0,865.5,1011,STRI
1/3/2017 13:30,27.66,4.01,5.984,238.9,72.52,0,0,638.7,1011,STRI
1/3/2017 13:45,28.12,6.77,10.041,300.1,70.4,0,0,814.4,1011,STRI
1/3/2017 14:00,28.43,6.06,9.731,311.8,68.44,0,0,882.5,1010,STRI
1/3/2017 14:15,29.2,6.44,9.998,335.5,65.35,0,0,824,1010,STRI
1/3/2017 14:30,29.44,5.06,9.774,339.2,63.69,0,0,760.75,1010,STRI
1/3/2017 14:45,29.43,7.73,12.123,333.3,63.61,0,0,714.15,1010,STRI
1/3/2017 15:00,29.67,7.09,10.787,334.2,63.09,0,0,700,1009,STRI
1/3/2017 15:15,29.35,5.88,9.799,318.1,64.12,0,0,696.35,1009,STRI
1/3/2017 15:30,29.37,5.74,9.252,333,63.87,0,0,467.15,1009,STRI
1/3/2017 15:45,28.57,7.24,9.687,312.7,67.72,0,0,342.4,1009,STRI
1/3/2017 16:00,28.83,5.31,8.109,334.2,68.09,0,0,346.7,1009,STRI
1/3/2017 16:15,28.53,5.28,7.674,337,70.45,0,0,233.45,1009,STRI
1/3/2017 16:30,28.23,5.41,7.5,336.1,71.65,0,0,180.05,1009,STRI
1/3/2017 16:45,27.77,5.69,7.475,325.2,73.85,0,0,172.2,1009,STRI
1/3/2017 17:00,27.68,5.87,8.109,334,74.26,0,0,155.5,1009,STRI
1/3/2017 17:15,28.03,5.03,7.32,334.9,73.55,0,0,153.7,1009,STRI
1/3/2017 17:30,27.58,4.82,7.432,329.1,75.65,0,0,83.55,1009,STRI
1/3/2017 17:45,27.68,4.52,6.686,337.2,75.92,0,0,88.45,1009,STRI
1/3/2017 18:00,28.7,2.91,4.297,342.3,72.64,0,0,67.875,1009,STRI
1/3/2017 18:15,27.82,2.53,4.406,322.5,75.64,0,0,22.035,1009,STRI
1/3/2017 18:30,26.65,2.26,4.187,332.1,80.2,0,0,3.889,1011,STRI
1/3/2017 18:45,26.12,2.15,3.047,43.3,82.4,0,0,0.887,1010,STRI
1/3/2017 19:00,25.9,2.14,2.784,339,84.4,0,0,0,1010,STRI
1/3/2017 19:15,25.43,1.4,2.718,356.3,88.2,0,0,0,1010,STRI
1/3/2017 19:30,25.26,2.47,3.508,354.8,86.2,0,0,0,1010,STRI
1/3/2017 19:45,25.2,3.38,5.133,338.8,86.6,0,0,0,1011,STRI
1/3/2017 20:00,25.54,4.22,5.785,332.7,85.1,0,0,0,1011,STRI
1/3/2017 20:15,25.54,3.12,5.021,350.6,84,0,0,0,1011,STRI
1/3/2017 20:30,25.48,2.69,4.538,342.9,84.5,0,0,0,1011,STRI
1/3/2017 20:45,25.2,2.65,4.494,325.4,86.8,0,0,0,1012,STRI
1/3/2017 21:00,25.23,3.44,5.48,314.8,86.5,0,0,0,1012,STRI
1/3/2017 21:15,25.27,3.58,4.911,327.7,86.4,0,0,0,1012,STRI
1/3/2017 21:30,24.94,3.08,4.429,331.1,88,0,0,0,1012,STRI
1/3/2017 21:45,24.87,3.67,4.823,333.9,88.4,0,0,0,1013,STRI
1/3/2017 22:00,24.88,3.17,4.45,329.1,88.6,0,0,0.002,1013,STRI
1/3/2017 22:15,24.68,3.01,4.122,335.5,89.7,0,0,0.005,1012.5,STRI
1/3/2017 22:30,24.71,4.04,5.592,324.3,88,0,0,0.002,1012,STRI
1/3/2017 22:45,24.86,4.43,6.599,317.8,86.4,0,0,0,1012,STRI
1/3/2017 23:00,24.86,3.9,5.654,317.9,86.3,0,0,0,1012,STRI
1/3/2017 23:15,24.81,3.69,4.911,315.2,86.8,0,0,0.002,1013,STRI
1/3/2017 23:30,24.76,4.24,5.549,312,86.9,0,0,0.002,1013,STRI
1/3/2017 23:45,24.69,4.27,6.096,315.5,87,0,0,0.002,1012.5,STRI
1/4/2017 0:00,24.54,4.19,6.071,315,87.5,0,0,0.002,1012,STRI
1/4/2017 0:15,24.62,4.76,6.27,315.7,87.1,0,0,0.004,1012.5,STRI
1/4/2017 0:30,24.46,4.8,6.114,316.8,87.8,0,0,0.005,1012,STRI
1/4/2017 0:45,24.5,4.84,6.816,318.1,87.1,0,0,0.002,1012,STRI
1/4/2017 1:00,24.35,4.25,5.263,319.7,87.5,0,0,0.021,1012,STRI
1/4/2017 1:15,24.34,4.02,5.369,315.4,87.3,0,0,0.002,1012,STRI
1/4/2017 1:30,24.35,4.14,5.325,307.8,87.2,0,0,0.007,1011,STRI
1/4/2017 1:45,24.28,4.19,6.009,319,87.1,0,0,0.004,1011,STRI
