Timestamp,Air Temperature,Wind Speed,Wind Gust,Wind Direction,Relative Humidity,Barometric Pressure,Daily Rain,Rain Rate,PAR,Site
1/1/2017 12:12,10.89,5.7,6.6,18,41,1021.67,0,0,889.56,SERC
1/1/2017 12:18,10.89,6.8,7.5,24,41,1021.67,0,0,871.73,SERC
1/1/2017 12:24,11.17,5.2,6,335,40,1022.01,0,0,901.61,SERC
1/1/2017 12:30,11.39,3.5,5,121,40,1022.01,0,0,819.69,SERC
1/1/2017 12:36,11.5,4.5,4.9,332,40,1021.67,0,0,920.89,SERC
1/1/2017 12:42,11.39,3.3,4.4,348,39,1022.01,0,0,645.73,SERC
1/1/2017 12:48,11.5,3.2,4,291,40,1022.01,0,0,784.03,SERC
1/1/2017 12:54,11.67,4.6,5.2,280,40,1022.01,0,0,782.58,SERC
1/1/2017 13:00,11.78,5.1,5.6,222,39,1022.01,0,0,599.47,SERC
1/1/2017 13:06,11.56,0.5,1.4,194,40,1022.01,0,0,621.88,SERC
1/1/2017 13:12,11.56,0.4,0.7,70,40,1022.01,0,0,687.41,SERC
1/1/2017 13:18,11.67,2.2,2.6,237,40,1022.01,0,0,723.07,SERC
1/1/2017 13:24,11.78,3,3.7,321,39,1022.01,0,0,748.37,SERC
1/1/2017 13:30,11.89,0.9,1.4,185,39,1022.01,0,0,746.93,SERC
1/1/2017 13:36,11.89,2.5,3.1,266,39,1022.35,0,0,758.73,SERC
1/1/2017 13:42,12.06,5.3,5.7,296,39,1022.35,0,0,697.77,SERC
1/1/2017 13:48,12.06,2.8,3.4,286,39,1022.35,0,0,621.88,SERC
1/1/2017 13:54,11.89,6.7,7.9,317,39,1022.35,0,0,690.3,SERC
1/1/2017 14:00,11.89,1,2.4,271,39,1022.35,0,0,578.75,SERC
1/1/2017 14:06,12,3.8,4.4,1,39,1022.35,0,0,641.15,SERC
1/1/2017 14:12,12,3.2,3.8,269,41,1022.35,0,0,660.43,SERC
1/1/2017 14:18,12.06,1.9,2.8,311,39,1022.69,0,0,456.83,SERC
1/1/2017 14:24,11.17,2.7,3,207,43,1022.69,0,0,552,SERC
1/1/2017 14:30,10.17,6.4,6.9,119,47,1022.69,0,0,479,SERC
1/1/2017 14:36,10.06,8.6,9.1,124,49,1022.69,0,0,519.23,SERC
1/1/2017 14:42,9.28,7.6,8,128,51,1022.69,0,0,361.42,SERC
1/1/2017 14:48,9.06,5.1,5.4,146,52,1022.69,0,0,418.04,SERC
1/1/2017 14:54,9.06,6.1,6.9,125,53,1022.69,0,0,426.95,SERC
1/1/2017 15:00,8.67,8,8.4,142,54,1022.69,0,0,440.45,SERC
1/1/2017 15:06,8.89,4.5,5.9,133,53,1023.03,0,0,351.05,SERC
1/1/2017 15:12,8.89,3.2,3.5,124,52,1023.37,0,0,367.44,SERC
1/1/2017 15:18,8.78,2.5,3.2,132,52,1023.37,0,0,279.74,SERC
1/1/2017 15:24,8.78,1.4,1.6,106,53,1023.37,0,0,310.82,SERC
1/1/2017 15:30,8.78,1.8,2.7,131,54,1023.37,0,0,319.97,SERC
1/1/2017 15:36,8.78,3.7,4.4,138,53,1023.37,0,0,297.57,SERC
1/1/2017 15:42,8.67,2.5,2.7,138,54,1023.7,0,0,263.35,SERC
1/1/2017 15:48,8.78,3.3,3.6,151,52,1023.7,0,0,249.86,SERC
1/1/2017 15:54,9,3.1,3.4,162,51,1024.04,0,0,218.78,SERC
1/1/2017 16:00,9.06,2.3,2.7,156,51,1024.04,0,0,193.48,SERC
1/1/2017 16:06,9.06,3.7,4,170,50,1024.38,0,0,151.79,SERC
1/1/2017 16:12,9,3,3.3,143,51,1024.38,0,0,110.11,SERC
1/1/2017 16:18,9,2.2,2.4,158,49,1024.38,0,0,56.62,SERC
1/1/2017 16:24,9,3.3,3.5,110,48,1024.38,0,0,43.13,SERC
1/1/2017 16:30,8.89,1.8,2.2,57,50,1024.38,0,0,37.11,SERC
1/1/2017 16:36,8.56,1.1,1.3,101,51,1024.38,0,0,32.77,SERC
1/1/2017 16:42,8.17,2.4,2.6,101,52,1024.72,0,0,20.72,SERC
1/1/2017 16:48,8.28,0.6,0.9,20,52,1024.38,0,0,11.81,SERC
1/1/2017 16:54,8.06,1.3,1.5,266,54,1024.38,0,0,1.45,SERC
1/1/2017 17:00,7.17,1.9,2.1,64,58,1024.72,0,0,1.45,SERC
1/1/2017 17:06,7.17,1.2,1.4,359,58,1024.38,0,0,1.45,SERC
1/1/2017 17:12,7.06,0.2,0.5,258,58,1024.72,0,0,0,SERC
1/1/2017 17:18,6.39,1.8,2.1,18,63,1024.72,0,0,0,SERC
1/1/2017 17:24,6.28,1.4,1.6,346,63,1024.72,0,0,0,SERC
1/1/2017 17:30,6.28,1.7,1.8,8,64,1024.72,0,0,0,SERC
1/1/2017 17:36,6.17,1.6,1.9,313,65,1024.72,0,0,0,SERC
1/1/2017 17:42,5.89,0.8,1.1,311,65,1024.72,0,0,0,SERC
1/1/2017 17:48,5.56,1.2,1.4,300,66,1025.06,0,0,0,SERC
1/1/2017 17:54,5.28,2.6,2.9,247,66,1025.06,0,0,0,SERC
1/1/2017 18:00,5.06,2.3,2.6,249,68,1025.4,0,0,0,SERC
1/1/2017 18:06,5,1.3,1.6,303,66,1025.74,0,0,0,SERC
1/1/2017 18:12,5,2.6,2.7,214,67,1026.08,0,0,0,SERC
1/1/2017 18:18,4.78,2,2.2,287,70,1026.08,0,0,0,SERC
1/1/2017 18:24,4.56,1,1.3,290,68,1025.74,0,0,0,SERC
1/1/2017 18:30,4.28,2.2,2.5,40,68,1025.74,0,0,0,SERC
1/1/2017 18:36,4.17,1.6,2,309,67,1025.74,0,0,0,SERC
1/1/2017 18:42,4.06,1.5,1.7,47,68,1025.74,0,0,0,SERC
1/1/2017 18:48,4,2,2.2,265,69,1025.4,0,0,0,SERC
1/1/2017 18:54,3.89,0.7,1,89,72,1025.74,0,0,0,SERC
1/1/2017 19:00,3.89,2.3,2.5,273,73,1025.74,0,0,0,SERC
1/1/2017 19:06,3.67,2,2.1,61,70,1026.08,0,0,0,SERC
1/1/2017 19:12,3.67,1.1,1.4,246,69,1026.08,0,0,0,SERC
1/1/2017 19:18,3.67,1,1.2,213,70,1026.41,0,0,0,SERC
1/1/2017 19:24,3.56,2.7,2.9,225,73,1026.41,0,0,0,SERC
1/1/2017 19:30,3.39,2.2,2.4,261,73,1026.75,0,0,0,SERC
1/1/2017 19:36,3.28,2.5,2.7,14,70,1026.75,0,0,0,SERC
1/1/2017 19:42,3.17,0.6,1,270,70,1026.75,0,0,0,SERC
1/1/2017 19:48,3.17,0.5,0.8,210,70,1027.09,0,0,0,SERC
1/1/2017 19:54,3.28,4,4.6,243,75,1027.09,0,0,0,SERC
1/1/2017 20:00,3.06,1.9,2.4,229,74,1027.09,0,0,0,SERC
1/1/2017 20:06,3.06,1.4,1.5,353,74,1027.09,0,0,0,SERC
1/1/2017 20:12,3.06,1.7,1.8,287,72,1027.09,0,0,0,SERC
1/1/2017 20:18,3.06,1.3,1.6,251,73,1027.09,0,0,0,SERC
1/1/2017 20:24,3.06,1.8,2.1,238,75,1027.09,0,0,0,SERC
1/1/2017 20:30,3,2,2.1,274,76,1027.09,0,0,0,SERC
1/1/2017 20:36,2.89,1.2,1.4,348,74,1027.09,0,0,0,SERC
1/1/2017 20:42,2.78,1.5,1.7,331,72,1026.75,0,0,0,SERC
1/1/2017 20:48,2.78,1.2,1.3,308,72,1027.09,0,0,0,SERC
1/1/2017 20:54,2.78,1.4,1.6,240,73,1027.09,0,0,0,SERC
1/1/2017 21:00,2.78,1.1,1.3,230,74,1027.09,0,0,0,SERC
1/1/2017 21:06,2.78,2.6,2.9,259,75,1027.09,0,0,0,SERC
1/1/2017 21:12,2.67,0.8,1.2,284,75,1027.43,0,0,0,SERC
1/1/2017 21:18,2.56,1.5,1.7,82,75,1027.43,0,0,0,SERC
1/1/2017 21:24,2.5,0.9,1.2,67,75,1027.77,0,0,0,SERC
1/1/2017 21:30,2.5,0.6,0.7,167,75,1027.77,0,0,0,SERC
1/1/2017 21:36,2.5,0.6,0.7,226,75,1027.77,0,0,0,SERC
1/1/2017 21:42,2.5,0.8,1,351,75,1027.77,0,0,0,SERC
1/1/2017 21:48,2.5,0.8,1,130,74,1027.77,0,0,0,SERC
1/1/2017 21:54,2.56,0.5,0.7,341,75,1027.77,0,0,1.45,SERC
1/1/2017 22:00,2.56,0.5,0.7,15,77,1027.77,0,0,0,SERC
1/1/2017 22:06,2.67,0.8,1,118,77,1027.77,0,0,0,SERC
1/1/2017 22:12,2.67,1.5,1.7,244,77,1027.77,0,0,0,SERC
1/1/2017 22:18,2.67,1.6,1.9,252,77,1027.77,0,0,0,SERC
1/1/2017 22:24,2.78,1.2,1.4,356,77,1027.77,0,0,0,SERC
1/1/2017 22:30,2.78,2.5,2.8,277,76,1027.77,0,0,0,SERC
1/1/2017 22:36,2.78,2.4,2.5,50,75,1027.77,0,0,0,SERC
1/1/2017 22:42,3,1,1.4,81,76,1027.43,0,0,0,SERC
1/1/2017 22:48,3.17,1.1,1.4,221,75,1027.77,0,0,0,SERC
1/1/2017 22:54,3.17,0.8,1,219,75,1027.77,0,0,0,SERC
1/1/2017 23:00,3.17,1.4,1.6,251,76,1027.77,0,0,0,SERC
1/1/2017 23:06,3.5,0.9,1.1,245,77,1027.43,0,0,0,SERC
1/1/2017 23:12,3.5,0.9,1.2,269,76,1027.77,0,0,0,SERC
1/1/2017 23:18,3.56,2.2,2.5,240,76,1027.77,0,0,0,SERC
1/1/2017 23:24,3.5,3.3,3.5,254,76,1027.77,0,0,0,SERC
1/1/2017 23:30,3.56,2.1,2.5,228,76,1027.77,0,0,0,SERC
1/1/2017 23:36,3.67,2.5,2.8,272,75,1027.77,0,0,0,SERC
1/1/2017 23:42,4,0.8,1.3,193,75,1027.43,0,0,0,SERC
1/1/2017 23:48,4.06,1,1.1,24,75,1027.43,0,0,0,SERC
1/1/2017 23:54,4.06,1.4,1.7,303,75,1027.43,0,0,0,SERC
1/2/2017 0:00,4.17,0.8,0.9,310,75,1027.43,0,0,0,SERC
1/2/2017 0:06,4.17,1.3,1.5,303,75,1027.43,0,0,0,SERC
1/2/2017 0:12,4.39,1.2,1.3,324,74,1027.77,0,0,0,SERC
1/2/2017 0:18,4.78,1.3,1.5,306,72,1027.77,0,0,0,SERC
1/2/2017 0:24,4.5,3.9,4.2,235,72,1028.11,0,0,0,SERC
1/2/2017 0:30,4.17,2.7,3,256,74,1028.11,0,0,0,SERC
1/2/2017 0:36,4.28,1.7,1.9,225,75,1028.11,0,0,0,SERC
1/2/2017 0:42,4.28,2.5,2.7,221,75,1027.77,0,0,1.45,SERC
1/2/2017 0:48,4.17,2,2.1,214,74,1027.77,0,0,0,SERC
1/2/2017 0:54,4.39,1.2,1.6,341,76,1027.43,0,0,0,SERC
1/2/2017 1:00,4.39,1.5,1.8,238,75,1027.43,0,0,0,SERC
1/2/2017 1:06,4.39,1.4,1.5,308,74,1027.43,0,0,0,SERC
1/2/2017 1:12,4.56,2,2.1,76,75,1027.09,0,0,0,SERC
1/2/2017 1:18,4.56,0.4,0.8,25,75,1027.09,0,0,0,SERC
1/2/2017 1:24,4.67,1,1.2,275,76,1027.09,0,0,0,SERC
1/2/2017 1:30,4.67,2.7,3.1,242,76,1027.43,0,0,0,SERC
1/2/2017 1:36,4.56,1.7,2,255,75,1027.43,0,0,0,SERC
1/2/2017 1:42,4.67,1.1,1.2,315,76,1027.43,0.1,2.29,0,SERC
1/2/2017 1:48,4.78,0.4,0.7,124,77,1027.43,0.51,2.29,0,SERC
1/2/2017 1:54,4.78,2.2,2.7,256,78,1027.77,0.56,0,0,SERC
1/2/2017 2:00,4.67,1.2,1.4,10,81,1027.77,0.56,0,0,SERC
1/2/2017 2:06,4.67,1.3,1.6,1,82,1027.77,0.56,0,0,SERC
1/2/2017 2:12,4.67,1,1.3,162,84,1027.77,0.66,0.51,0,SERC
1/2/2017 2:18,4.56,2.3,2.6,211,84,1028.11,0.71,0.25,0,SERC
1/2/2017 2:24,4.39,1.5,1.9,240,84,1028.11,0.97,2.29,0,SERC
1/2/2017 2:30,4.39,1.8,2,17,85,1027.77,1.12,0,0,SERC
1/2/2017 2:36,4.5,0.9,1.2,308,86,1028.11,1.12,0,0,SERC
1/2/2017 2:42,4.5,1.2,1.3,9,87,1028.11,1.12,0,0,SERC
1/2/2017 2:48,4.56,1,1.2,287,87,1028.11,1.14,0.25,0,SERC
1/2/2017 2:54,4.56,0.6,1,40,87,1028.11,1.14,0,0,SERC
1/2/2017 3:00,4.56,1.9,2,265,87,1028.11,1.14,0,0,SERC
1/2/2017 3:06,4.5,2.1,2.3,232,87,1028.11,1.17,0,0,SERC
1/2/2017 3:12,4.5,1.1,1.3,336,87,1028.11,1.17,0,0,SERC
1/2/2017 3:18,4.5,3.1,3.3,14,87,1028.11,1.17,0,0,SERC
1/2/2017 3:24,4.5,3.1,3.6,343,87,1028.11,1.17,0,0,SERC
1/2/2017 3:30,4.5,2.4,2.6,4,86,1028.11,1.17,0,0,SERC
1/2/2017 3:36,4.5,2.3,2.5,20,86,1028.11,1.24,0.25,0,SERC
1/2/2017 3:42,4.56,4.1,4.5,21,85,1027.77,1.27,0,0,SERC
1/2/2017 3:48,4.56,2.4,3,330,85,1027.77,1.27,0.25,0,SERC
1/2/2017 3:54,4.56,3.4,4.9,11,86,1027.77,1.35,0,0,SERC
1/2/2017 4:00,4.56,2.3,3,5,86,1027.77,1.35,0,0,SERC
1/2/2017 4:06,4.56,3.2,3.6,353,86,1027.77,1.35,0,0,SERC
1/2/2017 4:12,4.56,3.8,4.1,7,86,1027.77,1.37,0,0,SERC
1/2/2017 4:18,4.5,2.3,2.7,346,87,1027.77,1.37,0,0,SERC
1/2/2017 4:24,4.5,2.6,2.8,18,87,1027.77,1.37,0,0,SERC
1/2/2017 4:30,4.5,1.5,2,38,87,1027.77,1.37,0,0,SERC
1/2/2017 4:36,4.5,2.3,2.6,272,87,1028.11,1.4,0.51,0,SERC
1/2/2017 4:42,4.5,2.1,3.1,354,87,1027.77,1.42,0,0,SERC
1/2/2017 4:48,4.5,5.2,6.7,304,87,1028.11,1.52,1.52,0,SERC
1/2/2017 4:54,4.5,2.9,4.8,327,88,1028.11,1.55,0,0,SERC
1/2/2017 5:00,4.5,1.5,1.8,84,88,1028.11,1.65,1.27,0,SERC
1/2/2017 5:06,4.5,2.4,3.1,58,88,1027.77,1.68,0,0,SERC
1/2/2017 5:12,4.39,4.7,6.7,19,88,1027.77,1.68,0,0,SERC
1/2/2017 5:18,4.39,3.3,3.9,10,88,1027.77,1.68,0,0,SERC
1/2/2017 5:24,4.39,0.7,1.2,116,88,1028.11,1.68,0,0,SERC
1/2/2017 5:30,4.5,2.9,3.2,355,88,1028.11,1.68,0,0,SERC
1/2/2017 5:36,4.5,3.2,4.1,46,89,1028.11,1.68,0,0,SERC
1/2/2017 5:42,4.5,4,4.7,354,89,1028.11,1.68,0,0,SERC
1/2/2017 5:48,4.5,3.8,4,30,89,1028.11,1.68,0,0,SERC
1/2/2017 5:54,4.56,5.1,5.5,43,89,1027.77,1.68,0,0,SERC
1/2/2017 6:00,4.56,4.8,5.6,342,89,1028.11,1.68,0,0,SERC
1/2/2017 6:06,4.56,7.6,8.4,19,89,1028.11,1.68,0,0,SERC
1/2/2017 6:12,4.5,3.6,5.6,16,89,1028.11,1.7,0,0,SERC
1/2/2017 6:18,4.5,6.6,10,353,89,1028.11,1.7,0,0,SERC
1/2/2017 6:24,4.5,5.8,7.8,8,89,1028.11,1.7,0,0,SERC
1/2/2017 6:30,4.56,7.1,8,330,89,1027.77,1.7,0,0,SERC
1/2/2017 6:36,4.56,10.8,11.8,333,89,1027.77,1.7,0,0,SERC
1/2/2017 6:42,4.56,8,9.6,345,89,1027.77,1.7,0,0,SERC
1/2/2017 6:48,4.67,8.1,9.9,339,89,1027.77,1.7,0,0,SERC
1/2/2017 6:54,4.67,7.2,9.4,352,89,1027.77,1.7,0,0,SERC
1/2/2017 7:00,4.67,6.3,7.8,5,89,1027.77,1.7,0,0,SERC
1/2/2017 7:06,4.67,6.8,9.6,8,89,1027.43,1.7,0,0,SERC
1/2/2017 7:12,4.67,7.5,9.2,342,89,1027.43,1.7,0,0,SERC
1/2/2017 7:18,4.67,7.5,8.8,342,89,1027.77,1.7,0,0,SERC
1/2/2017 7:24,4.67,6.7,7.4,352,89,1027.77,1.7,0,0,SERC
1/2/2017 7:30,4.67,5.8,7.2,359,89,1027.77,1.7,0,0,SERC
1/2/2017 7:36,4.67,11,12.9,52,89,1027.77,1.7,0,1.45,SERC
1/2/2017 7:42,4.67,8.2,9.1,39,89,1027.43,1.7,0,1.45,SERC
1/2/2017 7:48,4.67,7.1,7.5,40,89,1027.43,1.7,0,1.45,SERC
1/2/2017 7:54,4.78,7.7,8.8,38,89,1027.43,1.7,0,6.02,SERC
1/2/2017 8:00,4.89,7,7.7,54,89,1027.43,1.7,0,7.47,SERC
1/2/2017 8:06,5,5.3,6.2,23,89,1027.43,1.73,0,11.81,SERC
1/2/2017 8:12,5.06,5.4,6.1,26,90,1027.43,1.73,0,17.83,SERC
1/2/2017 8:18,5.06,6.3,6.9,25,90,1027.77,1.73,0,16.38,SERC
1/2/2017 8:24,5.17,2,2.3,25,90,1027.77,1.73,0,16.38,SERC
