Timestamp,Air Temperature,Wind Speed,Wind Gust,Wind Direction,Relative Humidity,Barometric Pressure,Daily Rain,Rain Rate,PAR,Site
9/18/2015 0:00,17.89,0.6,1.1,11,84,1017.27,0,0,NA,SERC
9/18/2015 0:06,17.89,0.3,0.4,295,85,1017.27,0,0,NA,SERC
9/18/2015 0:12,17.89,1.4,1.8,278,86,1017.27,0,0,NA,SERC
9/18/2015 0:18,17.89,0.9,1.2,336,86,1017.27,0,0,NA,SERC
9/18/2015 0:24,18,2,2.4,317,86,1017.27,0,0,NA,SERC
9/18/2015 0:30,17.89,1.9,2.1,312,86,1017.27,0,0,NA,SERC
9/18/2015 0:36,17.78,0.7,1,255,86,1016.93,0,0,NA,SERC
9/18/2015 0:42,17.78,1.4,1.8,289,87,1016.93,0,0,NA,SERC
9/18/2015 0:48,17.78,1.9,2.1,314,87,1016.93,0,0,NA,SERC
9/18/2015 0:54,17.56,1.2,1.6,340,87,1016.93,0,0,NA,SERC
9/18/2015 1:00,17.56,0.8,1,243,88,1016.93,0,0,NA,SERC
9/18/2015 1:06,17.56,1.7,2,286,89,1016.93,0,0,NA,SERC
9/18/2015 1:12,17.67,0.7,1,304,89,1016.93,0,0,NA,SERC
9/18/2015 1:18,17.56,1.1,1.2,308,88,1016.93,0,0,NA,SERC
9/18/2015 1:24,17.5,1,1.2,265,89,1016.93,0,0,NA,SERC
9/18/2015 1:30,17.5,1.6,1.9,307,89,1016.93,0,0,NA,SERC
9/18/2015 1:36,17.28,1.5,1.7,328,88,1016.93,0,0,NA,SERC
9/18/2015 1:42,17.28,1.1,1.2,337,89,1016.93,0,0,NA,SERC
9/18/2015 1:48,17.17,0.8,1,322,89,1016.93,0,0,NA,SERC
9/18/2015 1:54,17,1.1,1.4,326,89,1016.59,0,0,NA,SERC
9/18/2015 2:00,17,1.8,2.3,307,90,1016.59,0,0,NA,SERC
9/18/2015 2:06,17.06,1.8,2.1,294,90,1016.59,0,0,NA,SERC
9/18/2015 2:12,17.06,2.1,2.5,319,90,1016.59,0,0,NA,SERC
9/18/2015 2:18,17.06,1.5,1.7,319,90,1016.59,0,0,NA,SERC
9/18/2015 2:24,17,1.1,1.4,286,90,1016.59,0,0,NA,SERC
9/18/2015 2:30,16.89,1.3,1.5,304,90,1016.59,0,0,NA,SERC
9/18/2015 2:36,16.89,1,1.2,334,90,1016.25,0,0,NA,SERC
9/18/2015 2:42,16.78,0.7,0.9,337,90,1016.25,0,0,NA,SERC
9/18/2015 2:48,16.78,1.1,1.4,327,90,1016.25,0,0,NA,SERC
9/18/2015 2:54,16.89,1.9,2.2,293,91,1016.25,0,0,NA,SERC
9/18/2015 3:00,16.89,0.7,1,322,91,1016.25,0,0,NA,SERC
9/18/2015 3:06,16.89,1.7,1.9,285,91,1015.92,0,0,NA,SERC
9/18/2015 3:12,16.89,0.9,1.1,272,91,1015.92,0,0,NA,SERC
9/18/2015 3:18,17,3.1,3.6,276,91,1015.92,0,0,NA,SERC
9/18/2015 3:24,17,1.7,2.1,311,90,1016.25,0,0,NA,SERC
9/18/2015 3:30,16.78,0.6,0.9,291,90,1016.25,0,0,NA,SERC
9/18/2015 3:36,16.78,0.8,1,274,90,1016.25,0,0,NA,SERC
9/18/2015 3:42,16.78,1.5,1.9,288,90,1015.92,0,0,NA,SERC
9/18/2015 3:48,16.67,1.7,2,310,91,1015.92,0,0,NA,SERC
9/18/2015 3:54,16.67,1.1,1.3,330,90,1016.25,0,0,NA,SERC
9/18/2015 4:00,16.56,0.7,1,345,90,1016.25,0,0,NA,SERC
9/18/2015 4:06,16.5,0.8,1,292,91,1016.25,0,0,NA,SERC
9/18/2015 4:12,16.56,1.3,1.7,304,91,1016.25,0,0,NA,SERC
9/18/2015 4:18,16.5,0.6,1,281,91,1016.25,0,0,NA,SERC
9/18/2015 4:24,16.5,0.9,1.1,288,90,1016.25,0,0,NA,SERC
9/18/2015 4:30,16.39,1.3,1.5,298,90,1016.25,0,0,NA,SERC
9/18/2015 4:36,16.28,1.8,2,298,90,1016.25,0,0,NA,SERC
9/18/2015 4:42,16.17,0.9,1.1,310,90,1016.25,0,0,NA,SERC
9/18/2015 4:48,16.17,2.3,2.6,269,90,1016.25,0,0,NA,SERC
9/18/2015 4:54,16.28,2.6,3,234,91,1016.25,0,0,NA,SERC
9/18/2015 5:00,16.28,2.1,2.4,277,91,1016.25,0,0,NA,SERC
9/18/2015 5:06,16.28,1.2,1.6,305,91,1016.25,0,0,NA,SERC
9/18/2015 5:12,16.06,1.1,1.3,336,90,1016.59,0,0,NA,SERC
9/18/2015 5:18,16.06,1.3,1.4,318,91,1016.59,0,0,NA,SERC
9/18/2015 5:24,16,1.2,1.4,311,90,1016.59,0,0,NA,SERC
9/18/2015 5:30,15.89,1.2,1.3,300,90,1016.59,0,0,NA,SERC
9/18/2015 5:36,15.89,1.2,1.8,275,91,1016.59,0,0,NA,SERC
9/18/2015 5:42,16,1,1.7,303,91,1016.59,0,0,NA,SERC
9/18/2015 5:48,16.06,2.2,2.4,256,91,1016.59,0,0,NA,SERC
9/18/2015 5:54,16.06,1.6,1.9,306,91,1016.59,0,0,NA,SERC
9/18/2015 6:00,15.89,1.7,2.2,322,90,1016.59,0,0,NA,SERC
9/18/2015 6:06,15.89,0.4,0.9,322,91,1016.59,0,0,NA,SERC
9/18/2015 6:12,16.17,1.1,1.3,321,91,1016.59,0,0,NA,SERC
9/18/2015 6:18,16.28,1,1.1,288,91,1016.59,0,0,NA,SERC
9/18/2015 6:24,16.5,0.6,0.8,301,90,1016.59,0,0,NA,SERC
9/18/2015 6:30,16.78,0.4,0.6,19,90,1016.93,0,0,NA,SERC
9/18/2015 6:36,17.17,1,1.2,221,90,1016.93,0,0,NA,SERC
9/18/2015 6:42,17.56,1.8,2.1,247,89,1016.93,0,0,NA,SERC
9/18/2015 6:48,17.5,2.1,2.2,242,87,1016.93,0,0,NA,SERC
9/18/2015 6:54,17.78,1.6,1.8,283,87,1016.93,0,0,NA,SERC
9/18/2015 7:00,18.28,1.3,1.7,317,87,1016.93,0,0,NA,SERC
9/18/2015 7:06,18.78,2.5,3.1,229,86,1017.27,0,0,NA,SERC
9/18/2015 7:12,18.89,1,1.4,265,85,1016.93,0,0,NA,SERC
9/18/2015 7:18,19.06,1.3,1.5,317,84,1016.93,0,0,NA,SERC
9/18/2015 7:24,19.5,1.9,2.2,224,83,1016.93,0,0,NA,SERC
9/18/2015 7:30,19.67,2.4,2.6,223,83,1017.27,0,0,NA,SERC
9/18/2015 7:36,19.89,1.5,1.9,234,83,1017.27,0,0,NA,SERC
9/18/2015 7:42,20.17,2.1,2.4,227,83,1017.27,0,0,NA,SERC
9/18/2015 7:48,20.39,2.3,2.5,228,82,1017.27,0,0,NA,SERC
9/18/2015 7:54,20.5,2.3,2.7,240,81,1017.27,0,0,NA,SERC
9/18/2015 8:00,20.56,3.4,4.3,224,81,1017.27,0,0,NA,SERC
9/18/2015 8:06,20.67,4.5,4.8,230,81,1017.27,0,0,NA,SERC
9/18/2015 8:12,20.89,3.3,3.9,234,82,1017.27,0,0,NA,SERC
9/18/2015 8:18,21.06,4.2,4.7,233,79,1017.27,0,0,NA,SERC
9/18/2015 8:24,21.28,3.2,3.6,227,78,1017.27,0,0,NA,SERC
9/18/2015 8:30,21.5,2.9,3.1,231,77,1017.27,0,0,NA,SERC
9/18/2015 8:36,21.67,3,3.2,216,76,1017.27,0,0,NA,SERC
9/18/2015 8:42,22.06,2.4,2.9,145,76,1017.27,0,0,NA,SERC
9/18/2015 8:48,22.5,0.5,0.9,312,74,1017.61,0,0,NA,SERC
9/18/2015 8:54,23,1.6,1.8,207,71,1017.27,0,0,NA,SERC
9/18/2015 9:00,23.06,1.6,1.8,247,69,1017.27,0,0,NA,SERC
9/18/2015 9:06,23.56,0.8,1.1,170,68,1017.27,0,0,NA,SERC
9/18/2015 9:12,23.67,1.4,1.6,332,66,1017.27,0,0,NA,SERC
9/18/2015 9:18,24.06,4.1,4.5,110,67,1017.27,0,0,NA,SERC
9/18/2015 9:24,23.17,2.1,2.6,111,69,1017.27,0,0,NA,SERC
9/18/2015 9:30,23.17,2.3,2.5,86,70,1017.27,0,0,NA,SERC
9/18/2015 9:36,23.17,3.4,3.8,88,70,1017.27,0,0,NA,SERC
9/18/2015 9:42,23.17,2.9,3.2,79,72,1017.27,0,0,NA,SERC
9/18/2015 9:48,23.17,4.4,4.5,92,70,1017.27,0,0,NA,SERC
9/18/2015 9:54,23.17,4.8,5.1,77,71,1017.27,0,0,NA,SERC
9/18/2015 10:00,23.5,6.1,6.4,81,70,1016.93,0,0,NA,SERC
9/18/2015 10:06,23.78,5.3,5.6,121,66,1016.93,0,0,NA,SERC
9/18/2015 10:12,24.17,1.5,2.3,109,66,1016.93,0,0,NA,SERC
9/18/2015 10:18,24.06,5.9,7,84,69,1016.93,0,0,NA,SERC
9/18/2015 10:24,23.89,6.8,7.6,111,70,1016.93,0,0,NA,SERC
9/18/2015 10:30,23.78,5.3,5.5,104,69,1016.93,0,0,NA,SERC
9/18/2015 10:36,23.67,5.1,5.7,103,69,1016.93,0,0,NA,SERC
9/18/2015 10:42,23.78,7,7.3,83,69,1016.93,0,0,NA,SERC
9/18/2015 10:48,23.67,6.6,7.2,92,66,1016.59,0,0,NA,SERC
9/18/2015 10:54,23.89,5.6,6.1,93,66,1016.59,0,0,NA,SERC
9/18/2015 11:00,24,7.9,8.5,98,67,1016.59,0,0,NA,SERC
9/18/2015 11:06,24.06,6.2,7.2,92,64,1016.59,0,0,NA,SERC
9/18/2015 11:12,24.17,5.1,5.7,86,67,1016.59,0,0,NA,SERC
9/18/2015 11:18,24.28,4.1,4.8,66,66,1016.59,0,0,NA,SERC
9/18/2015 11:24,24.28,2.8,3.4,76,67,1016.59,0,0,NA,SERC
9/18/2015 11:30,24.5,2.5,2.8,123,63,1016.59,0,0,NA,SERC
9/18/2015 11:36,24.5,4.1,4.4,108,61,1016.59,0,0,NA,SERC
